연도,시도,시군구,log_피해밀도_본per_ha,Y_bin,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,취약성지수_동일가중,취약성지수_실증가중
2023,전라남도,장흥군,0.0,0,-0.01980308965839567,0.6639728104097087,0.7253507311642879,-1.1410816526257417,0.05710969982246483,-0.3241625316801821
2016,전라남도,진도군,0.0,0,0.6665410566140528,0.13880196940806688,0.38376925236808673,0.7208730485698984,0.4774963317400262,0.6174376616184469
2017,전라남도,진도군,0.0,0,0.670959598479824,-0.9877860048091441,0.7113485554179262,0.7523262205356517,0.28671209240606443,0.7095526593212432
2018,전라남도,진도군,0.0,0,0.6758907015213653,0.4520048128734087,0.6598233988354024,0.7706648306289245,0.6395959359647752,0.7126113144336207
2019,전라남도,진도군,0.0,0,0.6758907015213653,0.18635312137784557,0.6638779072792429,0.5440564074538665,0.51754453440808,0.6126818495386972
2020,전라남도,진도군,0.0,0,0.7011940228745054,-0.30316162008941666,0.6912197662605591,0.5863673447215739,0.41890487844180546,0.6437085305045696
2021,전라남도,진도군,0.0,0,0.7011940228745054,-0.0534489466694026,0.6619774963281565,0.25987120975366146,0.3923984455717302,0.49375369973708055
2022,전라남도,진도군,0.0,0,0.7011940228745054,-0.7773909682574638,0.7039822447798998,0.2821069422113226,0.227473060402066,0.5108465812992677
2023,전라남도,진도군,0.0,0,0.7043858846697447,-0.5235361565567378,0.7253507311642879,0.3179665089655964,0.3060417420607228,0.5340726360820647
2016,전라남도,함평군,9.999500033330834e-05,1,-0.09197973965648774,-0.23288436142535773,0.38376925236808673,0.15079084700630735,0.05242399957313715,0.13322035430106818
2017,전라남도,함평군,0.0002999550089979,1,-0.08798248876016057,-0.4078177640294851,0.7113485554179262,0.18383205764620195,0.0998450900686206,0.2301099399595274
2018,전라남도,함평군,0.0,0,-0.081846164826719,-0.03275441339727454,0.6598233988354024,0.20776643704918754,0.1882473144151491,0.2312966719703653
2019,전라남도,함평군,0.0,0,-0.081846164826719,0.025607864544469575,0.6638779072792429,0.10328956019953031,0.17773229179913094,0.18656978442535566
2020,전라남도,함평군,0.0,0,-0.04223883492992266,0.2724220423041629,0.6912197662605591,0.009975084575906179,0.2328445145526764,0.1655042386785965
2021,전라남도,함평군,0.0,0,-0.04223883492992266,0.6079585120040197,0.6619774963281565,-0.08260862344878694,0.28627213748836666,0.1189138447050543
2022,전라남도,함평군,9.999500033330834e-05,1,-0.04223883492992266,-0.4149531401317322,0.7039822447798998,-0.05953670000019351,0.046813392429512865,0.13505414633315338
2023,전라남도,함평군,9.999500033330834e-05,1,-0.03556140139849799,-0.14263346021852122,0.009814055013447481,-0.023855945915069426,-0.048059188129660285,-0.01953694549925309
2016,전라남도,해남군,0.0,0,-0.0515049351567976,0.000786613234142225,0.38376925236808673,0.37447724633026447,0.17688204419392395,0.2450930221397623
2017,전라남도,해남군,0.0,0,-0.04748520409946552,-0.5258927086186386,0.7113485554179262,0.16314557117292522,0.07527905346818682,0.232844836892926
2018,전라남도,해남군,0.0,0,-0.04141319096701773,-0.6855864765784263,0.6598233988354024,0.190823227293341,0.03091173964582486,0.23329764741066766
2019,전라남도,해남군,0.0,0,-0.04141319096701773,0.07420227057207679,0.6638779072792429,0.27401555226231955,0.24267063478665538,0.27429505267978066
2020,전라남도,해남군,0.0,0,-0.011618698057238294,-0.4093301411379451,0.6912197662605591,0.32035990602762365,0.14765770827324987,0.3084951625299029
2021,전라남도,해남군,0.0,0,-0.011618698057238294,-0.33659844143944667,0.6619774963281565,0.17179542761361016,0.12138894611127042,0.23609698313587613
2022,전라남도,해남군,0.0,0,-0.011618698057238294,-0.6522362833443738,0.7039822447798998,0.194873156862878,0.05875010506029144,0.25536430295646567
2023,전라남도,해남군,0.0,0,-0.005084826493140107,-0.09824563093057763,0.7253507311642879,0.23083289487950415,0.2132132921550186,0.28098069177257734
2016,전라남도,화순군,0.0,0,0.5275069961924005,0.9605223345071023,0.38376925236808673,-0.21018845041064615,0.41540253316423587,0.16869814746960038
2017,전라남도,화순군,0.0,0,0.5318483169794764,0.5408076164351274,0.7113485554179262,-0.1748510676547517,0.4022883552944446,0.2656223741207392
2018,전라남도,화순군,0.0,0,0.5370003325591179,0.49580871055129183,0.017693674863043407,-0.14364238797743606,0.2267150824990043,0.10732316113245992
2019,전라남도,화순군,0.0,0,0.5370003325591179,0.5705000493478333,0.6638779072792429,-0.12552991885262121,0.4114620925833933,0.27717360581983386
2020,전라남도,화순군,0.0,0,0.5768663454448781,0.5109250902379284,0.6912197662605591,-0.12443106677678632,0.41364503379164486,0.29640115851982285
2021,전라남도,화순군,0.0,0,0.5768663454448781,0.8430753744071627,0.6619774963281565,-0.1050291281770947,0.49422252200077565,0.2991000500858403
2022,전라남도,화순군,9.999500033330834e-05,1,0.5768663454448781,0.006682352466772068,0.7039822447798998,-0.19879665656035408,0.272183571532799,0.2646230756112831
2023,전라남도,화순군,0.0,0,0.5806411153453014,0.890110109704118,0.010299119399324791,-0.25772611438216425,0.30583105751664497,0.07031236663853685
2016,전북특별자치도,고창군,9.999500033330834e-05,1,0.37971024065137704,0.16506809010761164,0.38376925236808673,0.06869854044791293,0.24931153089374705,0.24284676719877887
2017,전북특별자치도,고창군,0.0001999800026662,1,0.3839694734604718,0.1420922630114505,0.7113485554179262,-0.004218652923129049,0.30829790974167987,0.2938370153339668
2018,전북특별자치도,고창군,0.0,0,0.3893563247076506,-0.054109333118976866,0.6598233988354024,0.023953996452727833,0.25475609671920096,0.29413729407327543
2019,전북특별자치도,고창군,0.0,0,0.3893563247076506,0.15786706806214712,0.6638779072792429,0.014856869098848063,0.3064895422869721,0.29208213235244324
2020,전북특별자치도,고창군,0.0,0,0.3175609671093957,0.1729665605025346,0.6912197662605591,0.033283439983042826,0.3037576834638831,0.28517721601819723
2021,전북특별자치도,고창군,0.0,0,0.3175609671093957,0.19678449694131772,0.6619774963281565,-0.02477619493483689,0.2878866913610083,0.25240978364384326
2022,전북특별자치도,고창군,0.0,0,0.3175609671093957,-0.3792302117639623,0.7039822447798998,-0.06665697154294925,0.143914007145596,0.2419273900312135
2023,전북특별자치도,고창군,0.0,0,0.32255148566590647,-0.029795108222552463,-0.02583252153315385,-0.08836269393664883,0.04464029049338784,0.05298457910061374
2016,전북특별자치도,군산시,0.1432341680859078,1,-0.8178300067680276,-0.06249698562818615,-1.1628646987437197,-0.7667446531432827,-0.702484086070804,-0.8782604143745141
2017,전북특별자치도,군산시,0.0172503534065275,1,-0.8142359012623162,-0.11654063922361757,-0.5347864677456727,-0.7304461411170584,-0.5490022873371663,-0.7044010352065412
2018,전북특별자치도,군산시,0.096582097846244,1,-0.8069462669508132,0.638300925010654,-0.510295271075019,-0.7903342414862722,-0.3673187136253626,-0.7190851505629502
2019,전북특별자치도,군산시,0.0919408736983572,1,-0.8069462669508132,-0.11482791203642093,-0.5072022023123095,-0.8213031324428957,-0.5625698784356098,-0.7352736783502626
2020,전북특별자치도,군산시,0.0452601314048645,1,-0.7816818920663483,-0.30792123189042847,-0.3764140328221245,-0.7715131855854227,-0.559382585591081,-0.6737950301515411
2021,전북특별자치도,군산시,0.0241070753432331,1,-0.7816818920663483,0.13341346655929526,-0.43794962401393756,-0.9084410092161285,-0.4986647646842798,-0.7475148907772833
2022,전북특별자치도,군산시,0.0363319292473902,1,-0.7816818920663483,-0.14348782784106348,-0.4118605964889964,-0.9337384710066406,-0.5676921968507622,-0.753353663323261
2023,전북특별자치도,군산시,0.1100196450385494,1,-0.7715375929082348,0.02643054694870081,-0.42787183060686496,-0.898255272408906,-0.5178085372438263,-0.7378863969204302
2016,전북특별자치도,김제시,0.0007996801705643,1,-0.9291962786336856,-0.21563831178376822,0.38376925236808673,-0.8317247599804566,-0.39819752450745594,-0.554888605540744
2017,전북특별자치도,김제시,9.999500033330834e-05,1,-0.9256640272061595,0.025266810666042628,-0.2830104199334529,-0.7964163463004386,-0.49495599569350207,-0.703895530716828
2018,전북특별자치도,김제시,0.0,0,-0.9181974419683727,0.30524255845963005,-0.26962795673914974,-0.7641957809805231,-0.41169465530710386,-0.682847629564904
2019,전북특별자치도,김제시,0.0,0,-0.9181974419683727,0.11876985320667269,-0.32130588875342503,-0.6981525970933584,-0.4547215186521209,-0.6675138533305311
2020,전북특별자치도,김제시,9.999500033330834e-05,1,-0.9365874862557709,0.24549271749807497,-0.2751573712630246,-0.6937886602651614,-0.4150102000714705,-0.659110243437222
2021,전북특별자치도,김제시,0.0001999800026662,1,-0.9365874862557709,0.7565569210751,-0.2793896335218578,-0.6743172599455864,-0.2834343646620288,-0.6493378953647935
2022,전북특별자치도,김제시,0.0007996801705643,1,-0.9365874862557709,0.15987677233719533,-0.2166677123589958,-0.6503552401612214,-0.4109334166096982,-0.6257434893948897
2023,전북특별자치도,김제시,0.0005998200719676,1,-0.9257169149733956,0.039583978975473444,-0.1958475260617588,-0.6903543097566183,-0.4430836929540748,-0.6353614672146095
2016,전북특별자치도,남원시,9.999500033330834e-05,1,1.4420922351057741,0.38604559381739634,0.38376925236808673,-0.3725332651373566,0.4598434540384752,0.37391586874181026
2017,전북특별자치도,남원시,9.999500033330834e-05,1,1.4469415268065489,-0.2438409362177418,0.7113485554179262,-0.4111412222332072,0.3758269809433815,0.4375105974274559
2018,전북특별자치도,남원시,0.0,0,1.4506403492202524,0.4470667263830721,0.6598233988354024,-0.385846865915486,0.5429209021308102,0.43994717601926847
2019,전북특별자치도,남원시,0.0,0,1.4506403492202524,0.5642532065609025,0.6638779072792429,-0.39761701446740605,0.570288612148248,0.4362964103300553
2020,전북특별자치도,남원시,0.0,0,1.4002535420326858,0.07057979057906394,0.6912197662605591,-0.39952614911851064,0.4406317374384495,0.42472690599033547
2021,전북특별자치도,남원시,0.0,0,1.4002535420326858,0.12447349720970917,-0.09696478349056867,-0.3751123420651387,0.2631624784216719,0.23866758751076805
2022,전북특별자치도,남원시,9.999500033330834e-05,1,1.4002535420326858,-0.45981699277106525,-0.013256353040996122,-0.39311188197752206,0.1335170785607756,0.24908881631999083
2023,전북특별자치도,남원시,9.999500033330834e-05,1,1.4001678757010607,0.1761150516459019,0.013809785781990769,-0.36747864610002323,0.30565351675723257,0.26992411688432094
2016,전북특별자치도,무주군,9.999500033330834e-05,1,-0.30123121397338704,0.6306107268106298,0.38376925236808673,-0.26579323925730713,0.11183888148700558,-0.11026220063299208
2017,전북특별자치도,무주군,0.0,0,-0.2973501836960673,0.07423474127508911,0.7113485554179262,-0.23047447104593802,0.06443966048775249,-0.014090417131315869
2018,전북특별자치도,무주군,0.0,0,-0.2908813781091923,0.39502746274261524,0.6598233988354024,-0.3678206654005366,0.09903720451707218,-0.08404938643828071
2019,전북특별자치도,무주군,0.0001999800026662,1,-0.2908813781091923,-0.29388347309415375,0.6638779072792429,-0.35309895431338423,-0.06849647455937186,-0.07959753100674746
2020,전북특별자치도,무주군,0.0,0,-0.2310260697126979,0.11401180403462591,0.6912197662605591,-0.33527527224391207,0.059732557084643756,-0.04483846467484359
2021,전북특별자치도,무주군,0.0,0,-0.2310260697126979,0.5563123219886154,0.6619774963281565,-0.3537250799152778,0.15838466717219904,-0.05831806975471501
2022,전북특별자치도,무주군,0.0,0,-0.2310260697126979,-0.05427876451536836,0.7039822447798998,-0.32896188026268136,0.022428882572288047,-0.03961167232677744
2023,전북특별자치도,무주군,9.999500033330834e-05,1,-0.22346351058747746,-0.1902432441559781,0.7253507311642879,-0.29318272084899527,0.004615313892959286,-0.01680867412969568
2016,전북특별자치도,부안군,0.0,0,0.016521804958606844,-0.21563831178376822,0.38376925236808673,0.28898861323780844,0.11841033969518344,0.2272678226362862
2017,전북특별자치도,부안군,9.999500033330834e-05,1,0.020579318831429605,0.025266810666042628,0.7113485554179262,0.321828968747789,0.26975591341579686,0.32592438980455646
2018,전북특별자치도,부안군,0.0,0,0.02654324363090344,0.30524255845963005,0.6598233988354024,0.3449390864593058,0.3341370718463104,0.3262755264040058
2019,전북특별자치도,부안군,0.0,0,0.02654324363090344,0.11876985320667269,0.6638779072792429,0.4444620833905283,0.3134132718768368,0.3702826668341451
2020,전북특별자치도,부안군,0.0,0,0.007549233194328248,0.24549271749807497,0.6912197662605591,0.47293951492474084,0.3543003079694258,0.3844167335275908
2021,전북특별자치도,부안군,0.0,0,0.007549233194328248,0.7565569210751,-0.17916021536627258,0.4864131149684877,0.26783976346791083,0.17501148289054788
2022,전북특별자치도,부안군,0.0,0,0.007549233194328248,0.15987677233719533,-0.0053175373005047155,0.5074192305007131,0.167381924682933,0.225084673575376
2023,전북특별자치도,부안군,0.0,0,0.013993236253543671,0.039583978975473444,-0.050450681848444145,0.5432393708555687,0.13659147605903543,0.23100803249500698
2016,전북특별자치도,순창군,0.0136070034062169,1,0.5691508621803719,0.41911876931811753,0.38376925236808673,0.08166792402499073,0.36342670197289173,0.30751715346033615
2017,전북특별자치도,순창군,0.0020977980821461,1,0.5735153124383335,-0.07815194010129092,-1.197839753785752,0.11662885063110931,-0.1464618827044,-0.07335699134384138
2018,전북특별자치도,순창군,0.0109399400383343,1,0.5786011596840875,0.168008309328728,0.6598233988354024,0.1462347596250923,0.38816690686832755,0.406733674160131
2019,전북특별자치도,순창군,0.0037927982386962,1,0.5786011596840875,0.24917636039364688,-0.34051826489423465,0.2225560034300617,0.17745381465339038,0.19060900193387487
2020,전북특별자치도,순창군,0.0022973590486834,1,0.5175154217512883,0.24798244171520856,-0.25040111816177396,0.2466952927110177,0.19044800950393515,0.20511083317579037
2021,전북특별자치도,순창군,0.0023971245997214,1,0.5175154217512883,0.4442093696221592,-0.23992847710676812,0.2642945350483235,0.24652271232875073,0.21634431739304094
2022,전북특별자치도,순창군,0.0069756137364252,1,0.5175154217512883,-0.254246947827838,-0.19178314071386926,0.28733389661034514,0.08970480745498154,0.2354387480303347
2023,전북특별자치도,순창군,0.0103462920541443,1,0.5215684574022379,0.2785647753386695,-0.20909274584032336,0.32338563430011713,0.2286065303001753,0.25057513585345903
2016,전북특별자치도,완주군,0.0,0,-0.7550587773071498,0.1419927878664041,0.38376925236808673,-0.7166215294102345,-0.23647956662072334,-0.44946606487826213
2017,전북특별자치도,완주군,0.0,0,-0.7514298079555916,0.35669411284087815,0.7113485554179262,-0.772876571049171,-0.11406592768648954,-0.39028238274433136
2018,전북특별자치도,완주군,0.0,0,-0.7442399114463063,0.40771536750557147,0.6598233988354024,-0.7624933410323974,-0.10979862153443246,-0.39617168135014075
2019,전북특별자치도,완주군,0.0,0,-0.7442399114463063,0.10157268705448833,0.6638779072792429,-0.7428444911360201,-0.1804084520621488,-0.3878596182076265
2020,전북특별자치도,완주군,0.0,0,-0.6931885354511862,0.5462160767687807,0.6912197662605591,-0.6750240423151774,-0.032694183684255945,-0.3336139160530225
2021,전북특별자치도,완주군,0.0,0,-0.6931885354511862,0.9878976102790026,0.6619774963281565,-0.6771780812474983,0.06987712247711864,-0.3399216703518141
2022,전북특별자치도,완주군,0.0,0,-0.6931885354511862,0.13035726635245815,-0.08210444423702379,-0.6978987538795082,-0.33570861680381503,-0.5388531874025896
2023,전북특별자치도,완주군,0.0,0,-0.6834591358222231,0.23418573670933174,-0.08141635813583362,-0.7047095848241053,-0.30884983551820755,-0.5382506380006724
2016,전북특별자치도,익산시,0.00129915573162,1,-0.9185483402133926,-0.06249698562818615,-1.1016577434725079,-0.8075360246191903,-0.7225597734833191,-0.9116682742115123
2017,전북특별자치도,익산시,0.0006997551142733,1,-0.9150101748012772,-0.11654063922361757,-0.40430506128098753,-0.967299679304534,-0.600788888652604,-0.8068282182535984
2018,전북특별자치도,익산시,9.999500033330834e-05,1,-0.9075605081739001,0.638300925010654,-0.26496554501665087,-1.0078909923149422,-0.38552903012370976,-0.7842555419671751
2019,전북특별자치도,익산시,0.0013990209137073,1,-0.9075605081739001,-0.11482791203642093,-0.3030025152314332,-1.0702969047944106,-0.5989219600590412,-0.8245674478512095
2020,전북특별자치도,익산시,0.0,0,-0.9082789005637546,-0.30792123189042847,-0.24602232945743352,-1.046649136907215,-0.627217899704708,-0.8009832738721997
2021,전북특별자치도,익산시,0.0,0,-0.9082789005637546,0.13341346655929526,-0.22437260287349825,-1.0255254213911162,-0.5061908645672685,-0.7843209969764998
2022,전북특별자치도,익산시,0.0005998200719676,1,-0.9082789005637546,-0.14348782784106348,-0.19192789656786097,-1.0007490888102808,-0.56111092844574,-0.7665247156128143
2023,전북특별자치도,익산시,0.0009995003330835,1,-0.8975410535820927,0.02643054694870081,-0.2999994023750755,-1.0171269123449729,-0.54705920533836,-0.796724303493416
2016,전북특별자치도,임실군,0.0221528046411333,1,0.29294692046702947,0.1490533781879407,0.38376925236808673,-0.6345377810632016,0.04780794248996384,-0.0933295335180768
2017,전북특별자치도,임실군,0.0118297517535772,1,0.2971579639536266,-0.03721325107249403,-0.29499383430733517,-0.6370468292563648,-0.16802398767064186,-0.2636621534281872
2018,전북특별자치도,임실군,0.0121261797978405,1,0.30268267426366946,0.3661733967132738,-0.2905127187224835,-0.5985105779065348,-0.05504180641301876,-0.2421066550767006
2019,전북특별자치도,임실군,0.0076705063042197,1,0.30268267426366946,-0.00996971520471987,-0.23365610289706562,-0.6281699327629284,-0.14227826915026112,-0.242612365772236
2020,전북특별자치도,임실군,0.0129162252665463,1,0.3098346864507246,0.08518613999864641,-0.19540431847513773,-0.6027756035515578,-0.10078977389433114,-0.21926504593986962
2021,전북특별자치도,임실군,0.0035935355101301,1,0.3098346864507246,0.3866917813378985,-0.23494733819454294,-0.6103719282793577,-0.037198199671319376,-0.23116332144543467
2022,전북특별자치도,임실군,0.0021975835434872,1,0.3098346864507246,-0.2607850964281676,-0.18600595875129372,-0.6277687644335767,-0.19118128329057835,-0.2294476342767306
2023,전북특별자치도,임실군,0.0167587838149547,1,0.31486142953673657,0.18407370241455234,-0.1742371092243444,-0.6190329626702602,-0.07358373498582893,-0.21915935873815565
2016,전북특별자치도,장수군,0.0,0,-0.14620944779307488,0.013193159831771717,0.38376925236808673,-0.8263398561113158,-0.14389672292613304,-0.31245357487549147
2017,전북특별자치도,장수군,9.999500033330834e-05,1,-0.14224231668571838,-0.10557036256818295,0.7113485554179262,-0.7888383117954503,-0.08132560890785635,-0.21336128427285103
2018,전북특별자치도,장수군,0.0,0,-0.13601982665435405,-0.0778016748609303,0.6598233988354024,-0.7502871470222067,-0.07607131242552215,-0.20724708403673192
2019,전북특별자치도,장수군,0.0,0,-0.13601982665435405,-0.09033426005825149,0.6638779072792429,-0.749739681382976,-0.07805396520408465,-0.2060477867586881
2020,전북특별자치도,장수군,0.0,0,-0.10644507160573739,-0.09658918683746207,0.6912197662605591,-0.7008500617222584,-0.05316613847622467,-0.16868572611572916
2021,전북특별자치도,장수군,0.0,0,-0.10644507160573739,0.01087654733465232,0.6619774963281565,-0.677187840612253,-0.0276947171387954,-0.16510371706563381
2022,전북특별자치도,장수군,0.0,0,-0.10644507160573739,-0.6137677806014938,0.7039822447798998,-0.6511604527888231,-0.16684776505403862,-0.14590281364044957
2023,전북특별자치도,장수군,0.0,0,-0.09946660827519276,-0.23789664555440848,0.7253507311642879,-0.615439577125674,-0.056863024947746824,-0.12104271447012482
2016,전북특별자치도,전주시,0.0002999550089979,1,-1.1193846782317614,0.141992787866404,-1.0001727228796011,-2.3339956253163296,-1.077890059640322,-1.6187696849565307
2017,전북특별자치도,전주시,0.0,0,-1.11595805957744,0.3566941128408784,-0.29371967431604373,-2.327731901179878,-0.8451788805581208,-1.4374040282797511
2018,전북특별자치도,전주시,0.0,0,-1.108189282186558,0.40771536750557147,-0.32618271393493475,-2.3022656150344827,-0.8322305609126011,-1.4317103990866984
2019,전북특별자치도,전주시,9.999500033330834e-05,1,-1.108189282186558,0.10157268705448833,-0.5631613354631102,-2.3433342399395785,-0.9782780426336896,-1.5103888766062255
2020,전북특별자치도,전주시,0.0,0,-1.11037602593476,0.5462160767687804,-0.4610146825369863,-2.3668752806077276,-0.8480124780776733,-1.493920066572308
2021,전북특별자치도,전주시,0.0,0,-1.11037602593476,0.9878976102790026,-0.5739365641805829,-2.3455395123937337,-0.7604886230575185,-1.5108057984960208
2022,전북특별자치도,전주시,0.0002999550089979,1,-1.11037602593476,0.13035726635245815,-0.48024402649233966,-2.3617012826547725,-0.9554910171823535,-1.4982865348564878
2023,전북특별자치도,전주시,0.0001999800026662,1,-1.0986906501739182,0.23418573670933174,-0.3798558770345657,-2.346132778690762,-0.8976233922974786,-1.46230877704842
2016,전북특별자치도,정읍시,0.000899595242836,1,0.12116860628801647,0.47507688041442453,0.38376925236808673,0.13607400589480384,0.2790221862413329,0.19494464101662154
2017,전북특별자치도,정읍시,0.0001999800026662,1,0.12528424216962006,0.013526504513243331,-0.30695866898317714,0.08327905084335561,-0.021217217864239534,-0.0017639350904714093
2018,전북특별자치도,정읍시,0.0003999200213269,1,0.13108189267331605,0.158892093070576,-0.2532308259286565,0.11271797407445186,0.03736528347242186,0.027041432195854066
2019,전북특별자치도,정읍시,0.0006997551142733,1,0.13108189267331605,0.2005230028080571,-0.16496587917207628,0.11320226042170939,0.06996031918275157,0.04950479628781233
2020,전북특별자치도,정읍시,0.0001999800026662,1,0.10552100515305135,0.2883357339632075,-0.1063060667004666,0.1429211375125461,0.10761795248208458,0.06983810633235607
2021,전북특별자치도,정읍시,0.0002999550089979,1,0.10552100515305135,0.6922492540385194,-0.11478169439426839,0.16102988469316137,0.21100461237261595,0.07747632354494052
2022,전북특별자치도,정읍시,9.999500033330834e-05,1,0.10552100515305135,-0.06881388159648244,-0.06708769409977877,0.061670327181337345,0.00782243915953187,0.042292421492969016
2023,전북특별자치도,정읍시,0.0006997551142733,1,0.11150566930129661,0.10599607888362517,-0.06428017727373378,0.046223389016241734,0.04986123998185744,0.03879285014223879
2016,전북특별자치도,진안군,0.0,0,-0.6375838958630842,0.013193159831771717,0.38376925236808673,-1.0814692040291496,-0.3305226719230938,-0.5748013954806562
2017,전북특별자치도,진안군,0.0,0,-0.633889679642973,-0.10557036256818295,0.7113485554179262,-1.0569816737415343,-0.27127329013369106,-0.4815221459652277
2018,전북특별자치도,진안군,0.0,0,-0.6268864400877041,-0.0778016748609303,0.6598233988354024,-1.0285955306084906,-0.2683650616804306,-0.4796449589508729
2019,전북특별자치도,진안군,0.0,0,-0.6268864400877041,-0.09033426005825149,0.6638779072792429,-1.0238127186860482,-0.2692888778881902,-0.47658095352005614
2020,전북특별자치도,진안군,0.0,0,-0.6053601456140246,-0.09658918683746207,0.6912197662605591,-1.0014797740129628,-0.2530523350509726,-0.45336834839129186
2021,전북특별자치도,진안군,0.0,0,-0.6053601456140246,0.01087654733465232,0.6619774963281565,-0.9876983877722665,-0.23005112243087059,-0.4541366030752474
2022,전북특별자치도,진안군,0.0,0,-0.6053601456140246,-0.6137677806014938,0.7039822447798998,-0.9837721891775002,-0.3747294676532797,-0.44466625412775107
2023,전북특별자치도,진안군,0.0,0,-0.5960425278292958,-0.23789664555440848,0.7253507311642879,-0.9481270691704077,-0.264178877847456,-0.41912534205206814
2016,충청남도,계룡시,0.0,0,-0.14925322049679865,0.394598509444848,0.38376925236808673,-1.1895225362740394,-0.14010199873947582,-0.471597454892852
2017,충청남도,계룡시,0.0,0,-0.14528777993498743,0.6147001461753375,-0.24284105991569124,-1.1551371055960877,-0.23214144981785723,-0.6109280494542639
2018,충청남도,계룡시,0.0,0,-0.13906045362428737,1.0963108171732152,-0.276274869979442,-1.1249540605550323,-0.11099464174638662,-0.6019688939988455
2019,충청남도,계룡시,0.0,0,-0.13906045362428737,0.09321496494219536,-0.27066397390440555,-1.052111621191752,-0.34215527094456244,-0.572926907995918
2020,충청남도,계룡시,0.0,0,-0.13156603877464068,0.2063572666919996,-0.25474463076619697,-1.0164743654736148,-0.2991069420806132,-0.5504690196720408
2021,충청남도,계룡시,0.0,0,-0.13156603877464068,0.3403778006940251,-0.30190749079690543,-0.9983035763722347,-0.2728498263124389,-0.5536675779612088
2022,충청남도,계룡시,0.0,0,-0.13156603877464068,0.1174764723710412,-0.2751431980266621,-0.9749825386235228,-0.3160538257634461,-0.5376935758864256
2023,충청남도,계룡시,0.0,0,-0.12446979623615499,0.2100431823612416,-0.270899564859742,-0.940243005957847,-0.2813922961731256,-0.518762318970512
2020,충청남도,공주시,0.0,0,-0.4093427164990229,0.20672786778919466,-0.20180960474716014,-1.0522721919377689,-0.3641741613486893,-0.6378022959743352
2021,충청남도,공주시,9.999500033330834e-05,1,-0.4093427164990229,0.0007310928086993462,-0.2676665039306966,-1.0258376490265495,-0.4255289441618924,-0.6435381221923026
2022,충청남도,공주시,0.0001999800026662,1,-0.4093427164990229,0.25060340684847576,-0.06406753376343949,-1.0263392309217945,-0.3122865185839453,-0.5917553733514951
2023,충청남도,공주시,0.0002999550089979,1,-0.4009441229456695,0.0679020602176773,0.12183569987762408,-1.0084355291475782,-0.3049104729994866,-0.5356399839008426
2016,충청남도,금산군,0.0001999800026662,1,-0.42695271834830306,0.6306107268106298,0.38376925236808673,-0.6898413833622661,-0.025603530632963167,-0.33534307210413067
2017,충청남도,금산군,0.0,0,-0.42314151520653254,0.07423474127508911,-0.11028964079042305,-0.6995288020247515,-0.2896813041866545,-0.4644171605528743
2018,충청남도,금산군,9.999500033330834e-05,1,-0.4164729495282022,0.39502746274261524,-0.08556846651409747,-0.6650534944337603,-0.19301686193336118,-0.43960520908352885
2019,충청남도,금산군,0.0001999800026662,1,-0.4164729495282022,-0.29388347309415375,-0.39967041310026985,-0.6499924297537951,-0.4400048163691052,-0.5145430592220976
2020,충청남도,금산군,0.0,0,-0.36420941582077465,0.11401180403462591,-0.3778839130394105,-0.5908478199855517,-0.30473233620277773,-0.4652981892236034
2021,충청남도,금산군,0.0,0,-0.36420941582077465,0.5563123219886154,-0.3566669072777816,-0.5697887567356898,-0.1835881894614077,-0.44876829055674705
2022,충청남도,금산군,0.0,0,-0.36420941582077465,-0.05427876451536836,-0.2918995353395327,-0.6202750801639556,-0.33266569895990783,-0.45750156233528927
2023,충청남도,금산군,9.999500033330834e-05,1,-0.3560224289452179,-0.1902432441559781,-0.22856862625245208,-0.5847468782528906,-0.3398952944016347,-0.42412780452611337
2016,충청남도,논산시,9.999500033330834e-05,1,-0.8054442742435323,0.10287800618373547,-1.096004957522394,-1.163668240313949,-0.7405598664740349,-1.0317881298406362
2017,충청남도,논산시,9.999500033330834e-05,1,-0.8018432895628684,0.5883131687849594,-0.33299146322822915,-1.1265922314064964,-0.41827845385315865,-0.8214673150809594
2018,충청남도,논산시,9.999500033330834e-05,1,-0.7945733350593198,0.7518099942521974,-0.3738052663850835,-1.1443522614799968,-0.3902302171680507,-0.8365481737923995
2019,충청남도,논산시,0.0,0,-0.7945733350593198,-0.01750227195267505,-0.3900395411466733,-1.1283058191713975,-0.5826052418325164,-0.8369404528885009
2020,충청남도,논산시,0.0,0,-0.7605612805936695,-0.16087417458837316,-0.3864373257989909,-1.0720468837939476,-0.5949799161937452,-0.8015197733203621
2021,충청남도,논산시,0.0,0,-0.7605612805936695,0.34108259392437235,-0.3853737992802745,-1.0735317877925712,-0.4695960684355357,-0.7996902038662972
2022,충청남도,논산시,0.0,0,-0.7605612805936695,0.2907794829001293,-0.32504178065755507,-1.0474080687811695,-0.4605579117830662,-0.7733278535987789
2023,충청남도,논산시,9.999500033330834e-05,1,-0.7505160050469384,0.36571009440767166,-0.1745980841571895,-1.0359119495101923,-0.3988289860766621,-0.7272575673419484
2016,충청남도,당진시,0.0,0,-0.5021728728465563,-0.8149113992333235,0.38376925236808673,-0.31888216733968366,-0.3130492967628692,-0.201370970537868
2017,충청남도,당진시,0.0,0,-0.4984034478234163,-0.5496364534418386,0.7113485554179262,-0.4216853807820361,-0.18959418165734124,-0.16241488943706223
