year,sigungu_cd,sigungu_nm,sido,sigungu_full_nm,log_resource_budget_per_pine_ha,log_surveillance_budget_per_pine_ha,log_movement_budget_per_pine_ha,resource_local_budget,surveillance_local_budget,movement_local_budget,included_local_budget,surveillance_share,movement_share_included_budget,prev_infected_sites,current_infected_sites,recurrent_sites_300m,recurrence_rate_300m,pine_area_ha_2024,pine_area_positive,pine_area_observed,budget_observed,budget_missing_reason
2022,51810,인제군,강원특별자치도,강원특별자치도 인제군,7.891865422481786,7.1032130269766895,0.0,77666000.0,35280000.0,0.0,112946000.0,0.31236166,0.0,0.0,0,0.0,,29040.20588,1,1,1,observed
2022,51820,고성군,강원특별자치도,강원특별자치도 고성군,8.645372066065038,9.147134923289238,0.0,28482000.0,47045000.0,0.0,75527000.0,0.622889828,0.0,0.0,0,0.0,,5011.982154,1,1,1,observed
2022,51830,양양군,강원특별자치도,강원특별자치도 양양군,8.232672729137054,8.061426072909846,0.0,55835000.0,47045000.0,0.0,102880000.0,0.457280327,0.0,0.0,0,0.0,,14846.27991,1,1,1,observed
2023,11110,종로구,서울특별시,서울특별시 종로구,13.782469354014362,0.0,0.0,222344000.0,0.0,0.0,222344000.0,0.0,0.0,0.0,0,0.0,,229.8134676,1,1,1,observed
2023,11140,중구,서울특별시,서울특별시 중구,15.784101947075612,14.5791624508703,0.0,42074000.0,12610000.0,0.0,54684000.0,0.230597615,0.0,0.0,0,0.0,,5.875779448,1,1,1,observed
2023,11170,용산구,서울특별시,서울특별시 용산구,10.043341588061889,0.0,0.0,2250000.0,0.0,0.0,2250000.0,0.0,0.0,0.0,0,0.0,,97.82133097,1,1,1,observed
2023,11200,성동구,서울특별시,서울특별시 성동구,16.716940210256315,16.050013002307132,0.0,48143000.0,24711000.0,0.0,72854000.0,0.33918522,0.0,0.0,0,0.0,,2.64519861,1,1,1,observed
2023,11215,광진구,서울특별시,서울특별시 광진구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,118.8369231,1,1,1,observed
2023,11230,동대문구,서울특별시,서울특별시 동대문구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,10.2981028,1,1,1,observed
2023,11260,중랑구,서울특별시,서울특별시 중랑구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,75.0754959,1,1,1,observed
2023,11290,성북구,서울특별시,서울특별시 성북구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,145.3357745,1,1,1,observed
2023,11305,강북구,서울특별시,서울특별시 강북구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,116.5464482,1,1,1,observed
2023,11320,도봉구,서울특별시,서울특별시 도봉구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,73.48535137,1,1,1,observed
2023,11350,노원구,서울특별시,서울특별시 노원구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,333.7072077,1,1,1,observed
2023,11380,은평구,서울특별시,서울특별시 은평구,12.035435652956822,12.493939636758425,10.773572980638892,40283000.0,63716000.0,11405000.0,115404000.0,0.552112578,0.0988267304426189,0.0,0,0.0,,238.8917162,1,1,1,observed
2023,11410,서대문구,서울특별시,서울특별시 서대문구,12.8959778773988,11.715274022579552,0.0,39344000.0,12081000.0,0.0,51425000.0,0.234924648,0.0,0.0,0,0.0,,98.67964302,1,1,1,observed
2023,11440,마포구,서울특별시,서울특별시 마포구,17.03663962038502,14.266205404202664,0.0,201741000.0,12636000.0,0.0,214377000.0,0.05894289,0.0,0.0,0,0.0,,8.051477975,1,1,1,observed
2023,11470,양천구,서울특별시,서울특별시 양천구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,8.976266249,1,1,1,observed
2023,11500,강서구,서울특별시,서울특별시 강서구,16.159835035747413,12.982664218238265,12.880166439173252,302997000.0,12636000.0,11405000.0,327038000.0,0.038637712,0.0348736232486744,0.0,0,0.0,,29.06104224,1,1,1,observed
2023,11530,구로구,서울특별시,서울특별시 구로구,17.211819645695186,14.370868931386774,13.808089551483624,343018000.0,20022000.0,11405000.0,374445000.0,0.053471137,0.0304584117827718,0.0,0,0.0,,11.48996298,1,1,1,observed
2023,11545,금천구,서울특별시,서울특별시 금천구,15.620529272265143,13.42135286761846,0.0,144011000.0,15970000.0,0.0,159981000.0,0.099824354,0.0,0.0,0,0.0,,23.6856916,1,1,1,observed
2023,11560,영등포구,서울특별시,서울특별시 영등포구,,,,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0,1,1,observed
2023,11590,동작구,서울특별시,서울특별시 동작구,14.620374124775347,13.54844021010704,0.0,36913000.0,12637000.0,0.0,49550000.0,0.255035318,0.0,0.0,0,0.0,,16.50561577,1,1,1,observed
2023,11620,관악구,서울특별시,서울특별시 관악구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,307.4659134,1,1,1,observed
2023,11650,서초구,서울특별시,서울특별시 서초구,15.787500725776,13.135291362522754,0.0,532533000.0,37541000.0,0.0,570074000.0,0.065852854,0.0,0.0,0,0.0,,74.11773474,1,1,1,observed
2023,11680,강남구,서울특별시,서울특별시 강남구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,14.61743933,1,1,1,observed
2023,11710,송파구,서울특별시,서울특별시 송파구,15.653985545692564,14.3569901898401,14.017640838441054,90400000.0,24711000.0,17600000.0,132711000.0,0.186201596,0.1326189991786664,0.0,0,0.0,,14.37900906,1,1,1,observed
2023,11740,강동구,서울특별시,서울특별시 강동구,15.007911646087935,13.824806459874042,13.051610982506412,80669000.0,24711000.0,11405000.0,116785000.0,0.211593955,0.0976580896519244,0.0,0,0.0,,24.48237762,1,1,1,observed
2023,26110,중구,부산광역시,부산광역시 중구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,1.906190097,1,1,1,observed
2023,26140,서구,부산광역시,부산광역시 서구,11.282052548048886,12.581087527556596,0.0,13704000.0,50236000.0,0.0,63940000.0,0.785674069,0.0,6.0,0,0.0,0.0,172.6313452,1,1,1,observed
2023,26170,동구,부산광역시,부산광역시 동구,11.819463662514504,13.124994713800184,0.0,16434000.0,60636000.0,0.0,77070000.0,0.786765278,0.0,1.0,0,0.0,0.0,120.9535533,1,1,1,observed
2023,26200,영도구,부산광역시,부산광역시 영도구,12.593297582551475,12.73556991285952,0.0,87147000.0,100471000.0,0.0,187618000.0,0.53550832,0.0,52.0,0,0.0,0.0,295.8382103,1,1,1,observed
2023,26230,부산진구,부산광역시,부산광역시 부산진구,10.976942925062486,12.158070813595216,0.0,23128000.0,75353000.0,0.0,98481000.0,0.765152669,0.0,32.0,12,14.0,0.4375,395.2935799,1,1,1,observed
2023,26260,동래구,부산광역시,부산광역시 동래구,10.985887913692764,12.134404123036624,0.0,15930000.0,50236000.0,0.0,66166000.0,0.759241907,0.0,2.0,0,0.0,0.0,269.8439172,1,1,1,observed
2023,26290,남구,부산광역시,부산광역시 남구,10.874097235299264,12.137044016796796,0.0,21311000.0,75353000.0,0.0,96664000.0,0.779535298,0.0,0.0,0,0.0,,403.693383,1,1,1,observed
2023,26320,북구,부산광역시,부산광역시 북구,10.390046041705649,11.690126465732105,0.0,27379000.0,100472000.0,0.0,127851000.0,0.785852281,0.0,7.0,0,0.0,0.0,841.5719819,1,1,1,observed
2023,26350,해운대구,부산광역시,부산광역시 해운대구,9.929162837755316,11.02910710965865,0.0,33445000.0,100472000.0,0.0,133917000.0,0.750255755,0.0,48.0,7,6.0,0.125,1629.940439,1,1,1,observed
2023,26380,사하구,부산광역시,부산광역시 사하구,12.728608718943905,0.0,0.0,168566000.0,0.0,0.0,168566000.0,0.0,0.0,0.0,0,0.0,,499.8120705,1,1,1,observed
2023,26410,금정구,부산광역시,부산광역시 금정구,10.285251203780094,11.327662173875671,10.132691924713368,53139000.0,150708000.0,45620000.0,249467000.0,0.604119984,0.182869878581135,264.0,11,0.0,0.0,1813.845778,1,1,1,observed
2023,26440,강서구,부산광역시,부산광역시 강서구,9.726696521750744,11.51352137837856,11.011677099669276,25241000.0,150708000.0,91240000.0,267189000.0,0.564050167,0.3414811238486614,202.0,65,51.0,0.2524752475247525,1506.197231,1,1,1,observed
2023,26470,연제구,부산광역시,부산광역시 연제구,11.626649338251603,13.25529365894778,0.0,9856000.0,50236000.0,0.0,60092000.0,0.835984823,0.0,4.0,0,0.0,0.0,87.9660154,1,1,1,observed
2023,26500,수영구,부산광역시,부산광역시 수영구,13.453495962282398,0.0,0.0,62001000.0,0.0,0.0,62001000.0,0.0,0.0,6.0,0,0.0,0.0,89.04719818,1,1,1,observed
2023,26530,사상구,부산광역시,부산광역시 사상구,10.538423762453688,11.459257453804994,0.0,20003000.0,50236000.0,0.0,70239000.0,0.715215194,0.0,4.0,4,0.0,0.0,530.0628353,1,1,1,observed
2023,26710,기장군,부산광역시,부산광역시 기장군,12.35964998688748,10.718697408682342,10.30568160891641,1172660000.0,227252000.0,150360000.0,1550272000.0,0.14658847,0.096989431532015,1129.0,26,6.0,0.0053144375553587,5028.589523,1,1,1,observed
2023,27110,중구,대구광역시,대구광역시 중구,,,,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0,1,1,observed
2023,27140,동구,대구광역시,대구광역시 동구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,720.0,155,621.0,0.8625,4979.121459,1,1,1,observed
2023,27170,서구,대구광역시,대구광역시 서구,12.937295891114385,13.522013062269924,0.0,13600000.0,24405000.0,0.0,38005000.0,0.642152348,0.0,38.0,13,29.0,0.7631578947368421,32.72982907,1,1,1,observed
2023,27200,남구,대구광역시,대구광역시 남구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,291.1508904,1,1,1,observed
2023,27230,북구,대구광역시,대구광역시 북구,12.550443536558472,10.217513430803246,0.0,643824000.0,62456000.0,0.0,706280000.0,0.088429518,0.0,5508.0,2944,5332.0,0.9680464778503994,2281.289111,1,1,1,observed
2023,27260,수성구,대구광역시,대구광역시 수성구,10.305019937281934,10.042160882587847,0.0,32493000.0,24982000.0,0.0,57475000.0,0.434658547,0.0,0.0,4,0.0,,1087.404309,1,1,1,observed
2023,27290,달서구,대구광역시,대구광역시 달서구,11.392973963841111,10.748389683382236,0.0,71396000.0,37474000.0,0.0,108870000.0,0.344208689,0.0,285.0,39,211.0,0.7403508771929824,804.9576875,1,1,1,observed
2023,27710,달성군,대구광역시,대구광역시 달성군,12.449881701558663,8.972495110688358,0.0,2426740000.0,74948000.0,0.0,2501688000.0,0.029958972,0.0,18521.0,10251,12023.0,0.6491550132282274,9508.456565,1,1,1,observed
2023,27720,군위군,대구광역시,대구광역시 군위군,,,,,,,,,,944.0,0,0.0,0.0,18006.95954,1,1,0,administrative_history
2023,28110,중구,인천광역시,인천광역시 중구,10.389973446458804,0.0,10.124957904031907,29732000.0,0.0,22810000.0,52542000.0,0.0,0.4341288873662974,0.0,0,0.0,,913.9645251,1,1,1,observed
2023,28140,동구,인천광역시,인천광역시 동구,,,,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,0.0,0,1,1,observed
2023,28177,미추홀구,인천광역시,인천광역시 미추홀구,15.65302552872896,0.0,0.0,111244000.0,0.0,0.0,111244000.0,0.0,0.0,0.0,0,0.0,,17.71144738,1,1,1,observed
2023,28185,연수구,인천광역시,인천광역시 연수구,13.33171223310748,0.0,0.0,23737000.0,0.0,0.0,23737000.0,0.0,0.0,0.0,0,0.0,,38.50680424,1,1,1,observed
2023,28200,남동구,인천광역시,인천광역시 남동구,12.643535279128283,12.941734295885745,12.85350365873499,18490000.0,24914000.0,22810000.0,66214000.0,0.376264838,0.3444890808590328,0.0,0,0.0,,59.69262942,1,1,1,observed
2023,28237,부평구,인천광역시,인천광역시 부평구,13.30998921691798,0.0,0.0,20986000.0,0.0,0.0,20986000.0,0.0,0.0,0.0,0,0.0,,34.79168939,1,1,1,observed
2023,28245,계양구,인천광역시,인천광역시 계양구,13.75093156742116,0.0,0.0,31981000.0,0.0,0.0,31981000.0,0.0,0.0,0.0,0,0.0,,34.11448362,1,1,1,observed
2023,28260,서구,인천광역시,인천광역시 서구,13.663346279085683,13.00510014845003,12.916869497733735,48119000.0,24914000.0,22810000.0,95843000.0,0.259945953,0.2379933850150767,0.0,0,0.0,,56.02749502,1,1,1,observed
2023,28710,강화군,인천광역시,인천광역시 강화군,14.973717797814029,11.598074225616545,11.50984421479076,728569000.0,24914000.0,22810000.0,776293000.0,0.032093552,0.0293832354536238,0.0,0,0.0,,228.8062122,1,1,1,observed
2023,28720,옹진군,인천광역시,인천광역시 옹진군,10.855115207713718,10.384667399851429,0.0,279148000.0,174388000.0,0.0,453536000.0,0.384507514,0.0,0.0,0,0.0,,5389.22443,1,1,1,observed
2023,29110,동구,광주광역시,광주광역시 동구,8.957184039416305,9.684692276256625,0.0,6081000.0,12588000.0,0.0,18669000.0,0.674272859,0.0,0.0,0,0.0,,783.3851706,1,1,1,observed
2023,29140,서구,광주광역시,광주광역시 서구,11.026213321577067,0.0,0.0,7573000.0,0.0,0.0,7573000.0,0.0,0.0,0.0,0,0.0,,123.2115499,1,1,1,observed
2023,29155,남구,광주광역시,광주광역시 남구,10.630621092767122,0.0,0.0,17691000.0,0.0,0.0,17691000.0,0.0,0.0,1.0,0,0.0,0.0,427.5065739,1,1,1,observed
2023,29170,북구,광주광역시,광주광역시 북구,10.430391475124082,0.0,0.0,43139000.0,0.0,0.0,43139000.0,0.0,0.0,0.0,0,0.0,,1273.565932,1,1,1,observed
2023,29200,광산구,광주광역시,광주광역시 광산구,12.19573654157613,9.619726895275678,0.0,496383010.0,37761000.0,0.0,534144010.0,0.070694418,0.0,894.0,3065,832.0,0.930648769574944,2507.714087,1,1,1,observed
2023,30110,동구,대전광역시,대전광역시 동구,11.428732434200114,9.875711925562149,10.236969424255385,60090000.0,12715000.0,18248000.0,91053000.0,0.139643944,0.2004107497830933,0.0,0,0.0,,653.689482,1,1,1,observed
2023,30140,중구,대전광역시,대전광역시 중구,11.231554528007472,0.0,0.0,27681000.0,0.0,0.0,27681000.0,0.0,0.0,0.0,0,0.0,,366.7628804,1,1,1,observed
2023,30170,서구,대전광역시,대전광역시 서구,11.51852444339621,10.1333221742283,10.494583212503798,50806000.0,12715000.0,18248000.0,81769000.0,0.155499028,0.2231652582274456,0.0,0,0.0,,505.2283558,1,1,1,observed
2023,30200,유성구,대전광역시,대전광역시 유성구,12.175725124591796,10.1250582078978,0.0,193712000.0,24920000.0,0.0,218632000.0,0.113981485,0.0,7.0,2,6.0,0.8571428571428571,998.4090954,1,1,1,observed
2023,30230,대덕구,대전광역시,대전광역시 대덕구,12.662602007564791,12.085118443975531,11.86614981103772,40468000.0,22715000.0,18248000.0,81431000.0,0.278947821,0.2240915621814788,0.0,0,0.0,,128.1784272,1,1,1,observed
2023,31110,중구,울산광역시,울산광역시 중구,12.963916553384312,11.101273026349965,10.992515006920726,322872000.0,50129000.0,44963000.0,417964000.0,0.119936167,0.1075762505861748,2800.0,199,1419.0,0.5067857142857143,756.6133129,1,1,1,observed
2023,31140,남구,울산광역시,울산광역시 남구,12.244817826886132,11.673349932513082,0.0,88772000.0,50129000.0,0.0,138901000.0,0.36089733,0.0,66.0,24,54.0,0.8181818181818182,426.9935151,1,1,1,observed
2023,31170,동구,울산광역시,울산광역시 동구,12.438979241645765,0.0,10.257449680063605,222522000.0,0.0,25115000.0,247637000.0,0.0,0.1014186086893315,514.0,137,247.0,0.4805447470817121,881.4438051,1,1,1,observed
2023,31200,북구,울산광역시,울산광역시 북구,13.303803627461562,0.0,10.250918642044946,1904305000.0,0.0,89923000.0,1994228000.0,0.0,0.045091634457043,8863.0,3291,4758.0,0.5368385422543157,3176.645327,1,1,1,observed
2023,31710,울주군,울산광역시,울산광역시 울주군,12.89354787368712,0.0,9.509535673368903,6044438000.0,0.0,204959000.0,6249397000.0,0.0,0.0327966042163747,21999.0,11204,9637.0,0.438065366607573,15197.08615,1,1,1,observed
2023,36110,세종시,세종특별자치시,세종특별자치시,,,,,,,,,,4.0,0,0.0,0.0,1192.393473,1,1,0,metropolitan_headquarters
2023,41111,수원시 장안구,경기도,경기도 수원시 장안구,,,,,,,,,,0.0,0,0.0,,85.05865043,1,1,0,city_district_granularity
2023,41113,수원시 권선구,경기도,경기도 수원시 권선구,,,,,,,,,,0.0,0,0.0,,170.4399234,1,1,0,city_district_granularity
2023,41115,수원시 팔달구,경기도,경기도 수원시 팔달구,,,,,,,,,,0.0,0,0.0,,25.61977952,1,1,0,city_district_granularity
2023,41117,수원시 영통구,경기도,경기도 수원시 영통구,,,,,,,,,,0.0,0,0.0,,23.33984101,1,1,0,city_district_granularity
2023,41131,성남시 수정구,경기도,경기도 성남시 수정구,,,,,,,,,,1.0,0,0.0,0.0,69.3369879,1,1,0,city_district_granularity
2023,41133,성남시 중원구,경기도,경기도 성남시 중원구,,,,,,,,,,1.0,0,0.0,0.0,35.30985663,1,1,0,city_district_granularity
2023,41135,성남시 분당구,경기도,경기도 성남시 분당구,,,,,,,,,,22.0,0,0.0,0.0,85.37537914,1,1,0,city_district_granularity
2023,41150,의정부시,경기도,경기도 의정부시,13.255189889358832,12.063028952371765,0.0,159176000.0,48320000.0,0.0,207496000.0,0.232871959,0.0,0.0,0,0.0,,278.7549075,1,1,1,observed
2023,41171,안양시 만안구,경기도,경기도 안양시 만안구,,,,,,,,,,0.0,0,0.0,,290.482493,1,1,0,city_district_granularity
2023,41173,안양시 동안구,경기도,경기도 안양시 동안구,,,,,,,,,,0.0,0,0.0,,126.5846225,1,1,0,city_district_granularity
2023,41190,부천시,경기도,경기도 부천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,36.07376757,1,1,1,observed
2023,41210,광명시,경기도,경기도 광명시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0,,47.75185169,1,1,1,observed
2023,41220,평택시,경기도,경기도 평택시,12.368009794401416,11.043094600479805,0.0,187456000.0,49830000.0,0.0,237286000.0,0.209999747,0.0,141.0,0,0.0,0.0,797.1550223,1,1,1,observed
2023,41250,동두천시,경기도,경기도 동두천시,14.062027090953494,0.0,0.0,776150000.0,0.0,0.0,776150000.0,0.0,0.0,33.0,31,9.0,0.2727272727272727,606.5760119,1,1,1,observed
2023,41271,안산시 상록구,경기도,경기도 안산시 상록구,,,,,,,,,,0.0,0,0.0,,65.74016284,1,1,0,city_district_granularity
2023,41273,안산시 단원구,경기도,경기도 안산시 단원구,,,,,,,,,,0.0,0,0.0,,785.9610642,1,1,0,city_district_granularity
2023,41281,고양시 덕양구,경기도,경기도 고양시 덕양구,,,,,,,,,,0.0,0,0.0,,370.5388339,1,1,0,city_district_granularity
2023,41285,고양시 일산동구,경기도,경기도 고양시 일산동구,,,,,,,,,,0.0,0,0.0,,41.36806591,1,1,0,city_district_granularity
2023,41287,고양시 일산서구,경기도,경기도 고양시 일산서구,,,,,,,,,,0.0,0,0.0,,0.701742712,1,1,0,city_district_granularity
2023,41290,과천시,경기도,경기도 과천시,12.929862440309783,8.794145995167518,0.0,94441000.0,1510000.0,0.0,95951000.0,0.015737199,0.0,0.0,0,0.0,,228.9779803,1,1,1,observed
2023,41310,구리시,경기도,경기도 구리시,12.690482546516249,12.664571979025718,0.0,51138000.0,49830000.0,0.0,100968000.0,0.4935227,0.0,0.0,0,0.0,,157.5210267,1,1,1,observed
2023,41360,남양주시,경기도,경기도 남양주시,13.505651392009348,0.0,10.19798277629764,2493327000.0,0.0,91256000.0,2584583000.0,0.0,0.0353078233510009,5098.0,144,829.0,0.1626127893291487,3398.990557,1,1,1,observed
2023,41370,오산시,경기도,경기도 오산시,13.834707025111918,0.0,0.0,155583000.0,0.0,0.0,155583000.0,0.0,0.0,0.0,0,0.0,,152.6249897,1,1,1,observed
2023,41390,시흥시,경기도,경기도 시흥시,13.803243459027238,9.225821022973651,0.0,146882000.0,1510000.0,0.0,148392000.0,0.010175751,0.0,0.0,0,0.0,,148.6950634,1,1,1,observed
2023,41410,군포시,경기도,경기도 군포시,15.085378811072417,13.673464372476124,0.0,198296000.0,48320000.0,0.0,246616000.0,0.195932137,0.0,0.0,0,0.0,,55.6951401,1,1,1,observed
2023,41430,의왕시,경기도,경기도 의왕시,13.404893994414666,12.74884122340124,0.0,93121000.0,48320000.0,0.0,141441000.0,0.341626544,0.0,1.0,0,0.0,0.0,140.4031313,1,1,1,observed
2023,41450,하남시,경기도,경기도 하남시,14.807748817172545,12.628254665858494,0.0,472783000.0,53471000.0,0.0,526254000.0,0.101606829,0.0,203.0,107,119.0,0.5862068965517241,175.2824409,1,1,1,observed
2023,41461,용인시 처인구,경기도,경기도 용인시 처인구,,,,,,,,,,631.0,44,34.0,0.0538827258320126,1871.168329,1,1,0,city_district_granularity
2023,41463,용인시 기흥구,경기도,경기도 용인시 기흥구,,,,,,,,,,13.0,0,0.0,0.0,265.3250571,1,1,0,city_district_granularity
2023,41465,용인시 수지구,경기도,경기도 용인시 수지구,,,,,,,,,,7.0,0,0.0,0.0,64.75556915,1,1,0,city_district_granularity
2023,41480,파주시,경기도,경기도 파주시,13.820891945290953,11.915475864104852,0.0,669979000.0,99666000.0,0.0,769645000.0,0.129496066,0.0,52.0,3,0.0,0.0,666.3839299,1,1,1,observed
2023,41500,이천시,경기도,경기도 이천시,13.838826868763736,11.389350488611758,0.0,577151000.0,49830000.0,0.0,626981000.0,0.079476093,0.0,114.0,157,61.0,0.5350877192982456,563.8501908,1,1,1,observed
2023,41550,안성시,경기도,경기도 안성시,11.653627012734477,8.295423199836799,0.0,257809000.0,8969000.0,0.0,266778000.0,0.033619714,0.0,33.0,1,0.0,0.0,2239.731414,1,1,1,observed
2023,41570,김포시,경기도,경기도 김포시,13.932277171460845,13.196465991015122,0.0,104004000.0,49830000.0,0.0,153834000.0,0.32392059,0.0,0.0,0,0.0,,92.54209632,1,1,1,observed
2023,41590,화성시,경기도,경기도 화성시,11.327153971141165,10.194496237546668,0.0,154671000.0,49830000.0,0.0,204501000.0,0.24366629,0.0,4.0,0,0.0,0.0,1862.488748,1,1,1,observed
2023,41610,광주시,경기도,경기도 광주시,14.379747175688385,11.13309466255442,10.128442158899674,3202371000.0,124584000.0,45618000.0,3372573000.0,0.036940342,0.0135261712644915,2612.0,3953,1778.0,0.6807044410413476,1821.49105,1,1,1,observed
2023,41630,양주시,경기도,경기도 양주시,11.741631362513838,10.57861933213403,9.902765418359996,286922000.0,89674000.0,45618000.0,422214000.0,0.212389926,0.1080447356080092,69.0,25,11.0,0.1594202898550724,2282.661927,1,1,1,observed
2023,41650,포천시,경기도,경기도 포천시,12.39543999317438,0.0,8.700424505755274,2125304000.0,0.0,52799000.0,2178103000.0,0.0,0.0242408187307946,9995.0,2910,7624.0,0.7627813906953477,8793.295475,1,1,1,observed
2023,41670,여주시,경기도,경기도 여주시,12.251477917409964,10.117151166500795,10.028840058001098,421146000.0,49830000.0,45618000.0,516594000.0,0.096458728,0.0883053229421944,131.0,387,107.0,0.816793893129771,2012.266516,1,1,1,observed
2023,41800,연천군,경기도,경기도 연천군,13.290738963299976,0.0,11.00536164955206,448404000.0,0.0,45618000.0,494022000.0,0.0,0.0923400172461955,168.0,25,48.0,0.2857142857142857,757.8366768,1,1,1,observed
2023,41820,가평군,경기도,경기도 가평군,12.34815758071055,9.283757691541444,8.09559201751439,3207248000.0,149707000.0,45618000.0,3402573000.0,0.043998174,0.0134069129449978,2181.0,1125,745.0,0.3415864282439248,13912.26136,1,1,1,observed
2023,41830,양평군,경기도,경기도 양평군,11.534214484097362,8.74028460409125,8.428844556768741,1018291000.0,62290000.0,45618000.0,1126199000.0,0.055309941,0.0405061627651951,7271.0,1170,1537.0,0.2113877045798377,9968.514694,1,1,1,observed
2023,43111,청주시 상당구,충청북도,충청북도 청주시 상당구,,,,,,,,,,0.0,0,0.0,,3613.7589,1,1,0,city_district_granularity
2023,43112,청주시 서원구,충청북도,충청북도 청주시 서원구,,,,,,,,,,0.0,0,0.0,,230.1457809,1,1,0,city_district_granularity
2023,43113,청주시 흥덕구,충청북도,충청북도 청주시 흥덕구,,,,,,,,,,0.0,0,0.0,,223.1686569,1,1,0,city_district_granularity
2023,43114,청주시 청원구,충청북도,충청북도 청주시 청원구,,,,,,,,,,1.0,0,0.0,0.0,550.4044811,1,1,0,city_district_granularity
2023,43130,충주시,충청북도,충청북도 충주시,11.616548211281154,9.284111864312631,8.218803710990047,909482000.0,88266000.0,30413000.0,1028161000.0,0.085848423,0.0295799976851874,1.0,0,0.0,0.0,8199.648523,1,1,1,observed
2023,43150,제천시,충청북도,충청북도 제천시,10.991242329840569,7.277918052016877,7.645485086810629,863582000.0,21054000.0,30413000.0,915049000.0,0.023008604,0.0332364714895049,54.0,16,3.0,0.0555555555555555,14550.40245,1,1,1,observed
2023,43720,보은군,충청북도,충청북도 보은군,9.208099335127894,9.062110236635505,0.0,77963000.0,67372000.0,0.0,145335000.0,0.463563491,0.0,0.0,0,0.0,,7814.574598,1,1,1,observed
2023,43730,옥천군,충청북도,충청북도 옥천군,9.7117673026749,8.737387345531484,0.0,55786000.0,21053000.0,0.0,76839000.0,0.273988469,0.0,0.0,0,0.0,,3378.971884,1,1,1,observed
2023,43740,영동군,충청북도,충청북도 영동군,8.887742665289041,9.11115935913465,8.028916211711788,71800000.0,89777000.0,30413000.0,191990000.0,0.467612897,0.1584092921506328,0.0,0,0.0,,9914.865239,1,1,1,observed
2023,43745,증평군,충청북도,충청북도 증평군,10.44440035349214,12.01860868561674,0.0,13644000.0,65860000.0,0.0,79504000.0,0.828385993,0.0,0.0,0,0.0,,397.1997014,1,1,1,observed
2023,43750,진천군,충청북도,충청북도 진천군,10.251192716156348,9.839138307884632,9.389778396216576,71976000.0,47668000.0,30413000.0,150057000.0,0.317665954,0.2026763163331267,0.0,0,0.0,,2541.947727,1,1,1,observed
2023,43760,괴산군,충청북도,충청북도 괴산군,8.544049114654547,7.2888679693770895,0.0,73900000.0,21053000.0,0.0,94953000.0,0.22172022,0.0,0.0,0,0.0,,14391.15399,1,1,1,observed
2023,43770,음성군,충청북도,충청북도 음성군,11.093545571511704,10.088372665194408,0.0,179962000.0,65861000.0,0.0,245823000.0,0.267920414,0.0,0.0,0,0.0,,2737.296174,1,1,1,observed
2023,43800,단양군,충청북도,충청북도 단양군,10.602197722189468,8.63206643773879,7.566932032563517,633100000.0,88265000.0,30413000.0,751778000.0,0.117408331,0.040454761911096,31.0,10,5.0,0.1612903225806451,15740.08756,1,1,1,observed
2023,44131,천안시 동남구,충청남도,충청남도 천안시 동남구,,,,,,,,,,2.0,0,0.0,0.0,2325.691781,1,1,0,city_district_granularity
2023,44133,천안시 서북구,충청남도,충청남도 천안시 서북구,,,,,,,,,,0.0,0,0.0,,436.4870182,1,1,0,city_district_granularity
2023,44150,공주시,충청남도,충청남도 공주시,10.708089977107312,8.489048520231881,0.0,346783000.0,37693000.0,0.0,384476000.0,0.098037329,0.0,9.0,2,0.0,0.0,7755.380725,1,1,1,observed
2023,44180,보령시,충청남도,충청남도 보령시,11.456379526940436,8.45464117608217,8.718383041930444,1011440000.0,50259000.0,65430000.0,1127129000.0,0.044590282,0.0580501433287582,136.0,23,20.0,0.1470588235294117,10702.92074,1,1,1,observed
2023,44200,아산시,충청남도,충청남도 아산시,13.591239547682,9.07268645225918,0.0,2449752000.0,26711000.0,0.0,2476463000.0,0.010785948,0.0,3.0,0,0.0,0.0,3065.648277,1,1,1,observed
