연도,시도,시군구,피해본수_당해연도,전년도_피해본수,행정구역면적_ha,피해밀도_본per ha,최근3년_피해증가율(%),연속발생연수,인접시군_피해밀도_본per ha,인접시군_산정방식,소나무류_면적_ha,산림면적_ha,소나무류_면적비율(%),소나무류_결측,최근감염목과의_거리_km,집단발생여부,데이터유형
2018,경상북도,영천시,110,48,91506.0,0.0012,,3,0.1819,SGIS실제인접,23321.8,60297.3,38.68,False,360.83,1,실측(원자료 기반)
2019,경상북도,영천시,201,110,91506.0,0.0022,38.78,4,0.1127,SGIS실제인접,23321.8,60297.3,38.68,False,56.64,1,실측(원자료 기반)
2020,경상북도,영천시,261,201,91506.0,0.0029,80.58,5,0.0967,SGIS실제인접,23321.8,60297.3,38.68,False,56.64,1,실측(원자료 기반)
2021,경상북도,영천시,387,261,91506.0,0.0042,53.62,6,0.0674,SGIS실제인접,23321.8,60297.3,38.68,False,64.3,1,실측(원자료 기반)
2022,경상북도,영천시,776,387,91506.0,0.0085,59.55,7,0.012,centroid근접(대체),23321.8,60297.3,38.68,False,59.03,1,실측(원자료 기반)
2023,경상북도,영천시,816,776,91506.0,0.0089,51.3,8,0.2195,SGIS실제인접,23321.8,60297.3,38.68,False,56.64,1,추정(시군구 평균비중 x 국가총량)
2024,경상북도,영천시,688,816,91506.0,0.0075,29.99,9,0.1852,SGIS실제인접,23321.8,60297.3,38.68,False,56.64,1,추정(시군구 평균비중 x 국가총량)
2025,경상북도,영천시,1137,688,91506.0,0.0124,18.26,10,0.3061,SGIS실제인접,23321.8,60297.3,38.68,False,56.64,1,추정(시군구 평균비중 x 국가총량)
2016,경상북도,예천군,50,71,66419.0,0.0008,,1,0.1122,SGIS실제인접,12280.6,35714.2,34.39,False,140.9,0,추정(시군구 평균비중 x 국가총량)
2017,경상북도,예천군,0,50,66419.0,0.0,,0,0.0777,SGIS실제인접,12280.6,35714.2,34.39,False,395.7,0,실측(원자료 기반)
2018,경상북도,예천군,1,0,66419.0,0.0,,1,0.0351,SGIS실제인접,12280.6,35714.2,34.39,False,395.7,0,실측(원자료 기반)
2019,경상북도,예천군,1,1,66419.0,0.0,-50.0,2,0.0361,SGIS실제인접,12280.6,35714.2,34.39,False,140.9,0,실측(원자료 기반)
2020,경상북도,예천군,1,1,66419.0,0.0,0.0,3,0.0327,SGIS실제인접,12280.6,35714.2,34.39,False,140.9,0,실측(원자료 기반)
2021,경상북도,예천군,16,1,66419.0,0.0002,500.0,4,0.033,SGIS실제인접,12280.6,35714.2,34.39,False,33.01,0,실측(원자료 기반)
2022,경상북도,예천군,58,16,66419.0,0.0009,587.5,5,0.0586,centroid근접(대체),12280.6,35714.2,34.39,False,132.36,0,실측(원자료 기반)
2023,경상북도,예천군,38,58,66419.0,0.0006,575.87,6,0.0848,SGIS실제인접,12280.6,35714.2,34.39,False,140.9,0,추정(시군구 평균비중 x 국가총량)
2024,경상북도,예천군,32,38,66419.0,0.0005,70.65,7,0.0715,SGIS실제인접,12280.6,35714.2,34.39,False,140.9,0,추정(시군구 평균비중 x 국가총량)
2025,경상북도,예천군,53,32,66419.0,0.0008,4.93,8,0.1182,SGIS실제인접,12280.6,35714.2,34.39,False,140.9,0,추정(시군구 평균비중 x 국가총량)
2016,경상북도,울릉군,0,0,7387.3,0.0,,0,0.0004,centroid근접(대체),0.0,0.0,0.0,True,263.95,0,추정(시군구 평균비중 x 국가총량)
2017,경상북도,울릉군,0,0,7387.3,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,True,597.74,0,실측(원자료 기반)
2018,경상북도,울릉군,0,0,7387.3,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,True,597.74,0,실측(원자료 기반)
2019,경상북도,울릉군,0,0,7387.3,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,True,263.95,0,실측(원자료 기반)
2020,경상북도,울릉군,0,0,7387.3,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,True,263.95,0,실측(원자료 기반)
2021,경상북도,울릉군,0,0,7387.3,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,True,211.76,0,실측(원자료 기반)
2022,경상북도,울릉군,0,0,7387.3,0.0,,0,0.0006,centroid근접(대체),0.0,0.0,0.0,True,289.78,0,실측(원자료 기반)
2023,경상북도,울릉군,0,0,7387.3,0.0,,0,0.0003,centroid근접(대체),0.0,0.0,0.0,True,263.95,0,추정(시군구 평균비중 x 국가총량)
2024,경상북도,울릉군,0,0,7387.3,0.0,,0,0.0002,centroid근접(대체),0.0,0.0,0.0,True,263.95,0,추정(시군구 평균비중 x 국가총량)
2025,경상북도,울릉군,0,0,7387.3,0.0,,0,0.0004,centroid근접(대체),0.0,0.0,0.0,True,263.95,0,추정(시군구 평균비중 x 국가총량)
2016,경상북도,울진군,1,1,99441.1,0.0,,1,0.0122,SGIS실제인접,40590.0,84204.2,48.2,False,151.09,0,추정(시군구 평균비중 x 국가총량)
2017,경상북도,울진군,1,1,99441.1,0.0,,2,0.0038,SGIS실제인접,40590.0,84204.2,48.2,False,459.92,0,실측(원자료 기반)
2018,경상북도,울진군,0,1,99441.1,0.0,,0,0.0034,SGIS실제인접,40590.0,84204.2,48.2,False,459.92,0,실측(원자료 기반)
2019,경상북도,울진군,0,0,99441.1,0.0,-50.25,0,0.0031,SGIS실제인접,40590.0,84204.2,48.2,False,151.09,0,실측(원자료 기반)
2020,경상북도,울진군,0,0,99441.1,0.0,-100.0,0,0.0014,SGIS실제인접,40590.0,84204.2,48.2,False,151.09,0,실측(원자료 기반)
2021,경상북도,울진군,1,0,99441.1,0.0,,1,0.0044,SGIS실제인접,40590.0,84204.2,48.2,False,59.6,0,실측(원자료 기반)
2022,경상북도,울진군,0,1,99441.1,0.0,-100.0,0,0.0,centroid근접(대체),40590.0,84204.2,48.2,False,162.86,0,실측(원자료 기반)
2023,경상북도,울진군,1,0,99441.1,0.0,-100.0,1,0.0092,SGIS실제인접,40590.0,84204.2,48.2,False,151.09,0,추정(시군구 평균비중 x 국가총량)
2024,경상북도,울진군,1,1,99441.1,0.0,-57.83,2,0.0078,SGIS실제인접,40590.0,84204.2,48.2,False,151.09,0,추정(시군구 평균비중 x 국가총량)
2025,경상북도,울진군,1,1,99441.1,0.0,24.83,3,0.0129,SGIS실제인접,40590.0,84204.2,48.2,False,151.09,0,추정(시군구 평균비중 x 국가총량)
2016,경상북도,의성군,1461,2078,116930.3,0.0125,,1,0.4457,SGIS실제인접,37137.4,79055.7,46.98,False,104.23,1,추정(시군구 평균비중 x 국가총량)
2017,경상북도,의성군,65,1461,116930.3,0.0006,,2,0.3392,SGIS실제인접,37137.4,79055.7,46.98,False,375.61,0,실측(원자료 기반)
2018,경상북도,의성군,69,65,116930.3,0.0006,,3,0.177,SGIS실제인접,37137.4,79055.7,46.98,False,375.61,0,실측(원자료 기반)
2019,경상북도,의성군,71,69,116930.3,0.0006,-28.83,4,0.152,SGIS실제인접,37137.4,79055.7,46.98,False,104.23,0,실측(원자료 기반)
2020,경상북도,의성군,605,71,116930.3,0.0052,253.72,5,0.1349,SGIS실제인접,37137.4,79055.7,46.98,False,104.23,1,실측(원자료 기반)
2021,경상북도,의성군,688,605,116930.3,0.0059,256.24,6,0.1184,SGIS실제인접,37137.4,79055.7,46.98,False,28.36,1,실측(원자료 기반)
2022,경상북도,의성군,814,688,116930.3,0.007,261.38,7,0.1622,centroid근접(대체),37137.4,79055.7,46.98,False,97.08,1,실측(원자료 기반)
2023,경상북도,의성군,1104,814,116930.3,0.0094,22.55,8,0.2806,SGIS실제인접,37137.4,79055.7,46.98,False,104.23,1,추정(시군구 평균비중 x 국가총량)
2024,경상북도,의성군,931,1104,116930.3,0.008,12.76,9,0.2366,SGIS실제인접,37137.4,79055.7,46.98,False,104.23,1,추정(시군구 평균비중 x 국가총량)
2025,경상북도,의성군,1539,931,116930.3,0.0132,28.43,10,0.3912,SGIS실제인접,37137.4,79055.7,46.98,False,104.23,1,추정(시군구 평균비중 x 국가총량)
2016,경상북도,청도군,11064,15732,69291.7,0.1597,,1,0.5827,SGIS실제인접,18248.3,49098.3,37.17,False,38.99,1,추정(시군구 평균비중 x 국가총량)
2017,경상북도,청도군,2330,11064,69291.7,0.0336,,2,0.3953,SGIS실제인접,18248.3,49098.3,37.17,False,322.52,1,실측(원자료 기반)
2018,경상북도,청도군,4257,2330,69291.7,0.0614,,3,0.3017,SGIS실제인접,18248.3,49098.3,37.17,False,322.52,1,실측(원자료 기반)
2019,경상북도,청도군,3698,4257,69291.7,0.0534,-3.12,4,0.2282,SGIS실제인접,18248.3,49098.3,37.17,False,38.99,1,실측(원자료 기반)
2020,경상북도,청도군,4919,3698,69291.7,0.071,34.2,5,0.1747,SGIS실제인접,18248.3,49098.3,37.17,False,38.99,1,실측(원자료 기반)
2021,경상북도,청도군,3961,4919,69291.7,0.0572,0.14,6,0.0973,SGIS실제인접,18248.3,49098.3,37.17,False,100.65,1,실측(원자료 기반)
2022,경상북도,청도군,2208,3961,69291.7,0.0319,-10.24,7,0.1316,centroid근접(대체),18248.3,49098.3,37.17,False,19.36,1,실측(원자료 기반)
2023,경상북도,청도군,8358,2208,69291.7,0.1206,71.6,8,0.4402,SGIS실제인접,18248.3,49098.3,37.17,False,38.99,1,추정(시군구 평균비중 x 국가총량)
2024,경상북도,청도군,7049,8358,69291.7,0.1017,72.87,9,0.3713,SGIS실제인접,18248.3,49098.3,37.17,False,38.99,1,추정(시군구 평균비중 x 국가총량)
2025,경상북도,청도군,11654,7049,69291.7,0.1682,109.4,10,0.6138,SGIS실제인접,18248.3,49098.3,37.17,False,38.99,1,추정(시군구 평균비중 x 국가총량)
2016,경상북도,청송군,0,0,84671.2,0.0,,1,0.3001,SGIS실제인접,25325.4,69799.9,36.28,False,90.74,0,추정(시군구 평균비중 x 국가총량)
2017,경상북도,청송군,1,0,84671.2,0.0,,2,0.2815,SGIS실제인접,25325.4,69799.9,36.28,False,397.18,0,실측(원자료 기반)
2018,경상북도,청송군,0,1,84671.2,0.0,,0,0.1495,SGIS실제인접,25325.4,69799.9,36.28,False,397.18,0,실측(원자료 기반)
2019,경상북도,청송군,0,0,84671.2,0.0,110.3,0,0.0907,SGIS실제인접,25325.4,69799.9,36.28,False,90.74,0,실측(원자료 기반)
2020,경상북도,청송군,0,0,84671.2,0.0,-100.0,0,0.0763,SGIS실제인접,25325.4,69799.9,36.28,False,90.74,0,실측(원자료 기반)
2021,경상북도,청송군,0,0,84671.2,0.0,,0,0.0646,SGIS실제인접,25325.4,69799.9,36.28,False,35.09,0,실측(원자료 기반)
2022,경상북도,청송군,0,0,84671.2,0.0,,0,0.1365,centroid근접(대체),25325.4,69799.9,36.28,False,98.25,0,실측(원자료 기반)
2023,경상북도,청송군,0,0,84671.2,0.0,,1,0.1943,SGIS실제인접,25325.4,69799.9,36.28,False,90.74,0,추정(시군구 평균비중 x 국가총량)
2024,경상북도,청송군,0,0,84671.2,0.0,-15.66,2,0.1639,SGIS실제인접,25325.4,69799.9,36.28,False,90.74,0,추정(시군구 평균비중 x 국가총량)
2025,경상북도,청송군,0,0,84671.2,0.0,24.83,3,0.2709,SGIS실제인접,25325.4,69799.9,36.28,False,90.74,0,추정(시군구 평균비중 x 국가총량)
2016,경상북도,칠곡군,6498,9239,45003.4,0.1444,,1,0.4367,SGIS실제인접,9802.4,29076.3,33.71,False,83.73,1,추정(시군구 평균비중 x 국가총량)
2017,경상북도,칠곡군,1148,6498,45003.4,0.0255,,2,0.2707,SGIS실제인접,9802.4,29076.3,33.71,False,335.7,1,실측(원자료 기반)
2018,경상북도,칠곡군,855,1148,45003.4,0.019,,3,0.1537,SGIS실제인접,9802.4,29076.3,33.71,False,335.7,1,실측(원자료 기반)
2019,경상북도,칠곡군,2593,855,45003.4,0.0576,31.81,4,0.1319,SGIS실제인접,9802.4,29076.3,33.71,False,83.73,1,실측(원자료 기반)
2020,경상북도,칠곡군,2067,2593,45003.4,0.0459,52.49,5,0.1195,SGIS실제인접,9802.4,29076.3,33.71,False,83.73,1,실측(원자료 기반)
2021,경상북도,칠곡군,2508,2067,45003.4,0.0557,68.11,6,0.1093,SGIS실제인접,9802.4,29076.3,33.71,False,68.83,1,실측(원자료 기반)
2022,경상북도,칠곡군,2499,2508,45003.4,0.0555,0.23,7,0.1257,centroid근접(대체),9802.4,29076.3,33.71,False,64.52,1,실측(원자료 기반)
2023,경상북도,칠곡군,4909,2499,45003.4,0.1091,39.13,8,0.2828,SGIS실제인접,9802.4,29076.3,33.71,False,83.73,1,추정(시군구 평균비중 x 국가총량)
2024,경상북도,칠곡군,4140,4909,45003.4,0.092,26.8,9,0.2385,SGIS실제인접,9802.4,29076.3,33.71,False,83.73,1,추정(시군구 평균비중 x 국가총량)
2025,경상북도,칠곡군,6844,4140,45003.4,0.1521,48.7,10,0.3943,SGIS실제인접,9802.4,29076.3,33.71,False,83.73,1,추정(시군구 평균비중 x 국가총량)
2016,경상북도,포항시,124464,176976,113315.1,1.0984,,1,0.2022,SGIS실제인접,22874.9,78000.6,29.33,False,61.6,1,추정(시군구 평균비중 x 국가총량)
2017,경상북도,포항시,138153,124464,113315.1,1.2192,,2,0.1171,SGIS실제인접,22874.9,78000.6,29.33,False,388.44,1,실측(원자료 기반)
2018,경상북도,포항시,76572,138153,113315.1,0.6757,,3,0.0912,SGIS실제인접,22874.9,78000.6,29.33,False,388.44,1,실측(원자료 기반)
2019,경상북도,포항시,35915,76572,113315.1,0.3169,-28.89,4,0.0797,SGIS실제인접,22874.9,78000.6,29.33,False,61.6,1,실측(원자료 기반)
2020,경상북도,포항시,29188,35915,113315.1,0.2576,-38.8,5,0.0645,SGIS실제인접,22874.9,78000.6,29.33,False,61.6,1,실측(원자료 기반)
2021,경상북도,포항시,20506,29188,113315.1,0.181,-33.86,6,0.0465,SGIS실제인접,22874.9,78000.6,29.33,False,71.78,1,실측(원자료 기반)
2022,경상북도,포항시,24617,20506,113315.1,0.2172,-9.48,7,0.058,centroid근접(대체),22874.9,78000.6,29.33,False,80.77,1,실측(원자료 기반)
2023,경상북도,포항시,94025,24617,113315.1,0.8298,90.75,8,0.1528,SGIS실제인접,22874.9,78000.6,29.33,False,61.6,1,추정(시군구 평균비중 x 국가총량)
2024,경상북도,포항시,79299,94025,113315.1,0.6998,95.45,9,0.1289,SGIS실제인접,22874.9,78000.6,29.33,False,61.6,1,추정(시군구 평균비중 x 국가총량)
2025,경상북도,포항시,131105,79299,113315.1,1.157,110.54,10,0.213,SGIS실제인접,22874.9,78000.6,29.33,False,61.6,1,추정(시군구 평균비중 x 국가총량)
2016,광주광역시,광산구,711,1011,22191.0,0.032,,1,0.009,SGIS실제인접,2700.7,6817.4,39.61,False,225.23,1,추정(시군구 평균비중 x 국가총량)
2017,광주광역시,광산구,18,711,22191.0,0.0008,,2,0.0303,SGIS실제인접,2700.7,6817.4,39.61,False,192.05,0,실측(원자료 기반)
2018,광주광역시,광산구,0,18,22191.0,0.0,,0,0.0001,SGIS실제인접,2700.7,6817.4,39.61,False,192.05,0,실측(원자료 기반)
2019,광주광역시,광산구,4,0,22191.0,0.0002,-98.73,1,0.0,SGIS실제인접,2700.7,6817.4,39.61,False,225.23,0,실측(원자료 기반)
2020,광주광역시,광산구,35,4,22191.0,0.0016,337.5,2,0.0009,SGIS실제인접,2700.7,6817.4,39.61,False,225.23,0,실측(원자료 기반)
2021,광주광역시,광산구,271,35,22191.0,0.0122,724.64,3,0.0003,SGIS실제인접,2700.7,6817.4,39.61,False,241.09,0,실측(원자료 기반)
2022,광주광역시,광산구,761,271,22191.0,0.0343,543.37,4,0.0002,centroid근접(대체),2700.7,6817.4,39.61,False,188.76,0,실측(원자료 기반)
2023,광주광역시,광산구,537,761,22191.0,0.0242,275.22,5,0.0068,SGIS실제인접,2700.7,6817.4,39.61,False,225.23,1,추정(시군구 평균비중 x 국가총량)
2024,광주광역시,광산구,453,537,22191.0,0.0204,45.24,6,0.0058,SGIS실제인접,2700.7,6817.4,39.61,False,225.23,1,추정(시군구 평균비중 x 국가총량)
2025,광주광역시,광산구,749,453,22191.0,0.0337,6.75,7,0.0095,SGIS실제인접,2700.7,6817.4,39.61,False,225.23,1,추정(시군구 평균비중 x 국가총량)
2016,광주광역시,남구,7,10,6053.8,0.0012,,1,0.0157,SGIS실제인접,510.2,1895.7,26.91,False,217.74,0,추정(시군구 평균비중 x 국가총량)
2017,광주광역시,남구,1,7,6053.8,0.0002,,2,0.0364,SGIS실제인접,510.2,1895.7,26.91,False,185.54,0,실측(원자료 기반)
2018,광주광역시,남구,0,1,6053.8,0.0,,0,0.0001,SGIS실제인접,510.2,1895.7,26.91,False,185.54,0,실측(원자료 기반)
2019,광주광역시,남구,0,0,6053.8,0.0,-92.89,0,0.0,SGIS실제인접,510.2,1895.7,26.91,False,217.74,0,실측(원자료 기반)
2020,광주광역시,남구,8,0,6053.8,0.0013,-100.0,1,0.0011,SGIS실제인접,510.2,1895.7,26.91,False,217.74,0,실측(원자료 기반)
2021,광주광역시,남구,2,8,6053.8,0.0003,-75.0,2,0.0027,SGIS실제인접,510.2,1895.7,26.91,False,239.46,0,실측(원자료 기반)
2022,광주광역시,남구,1,2,6053.8,0.0002,-62.5,3,0.0116,centroid근접(대체),510.2,1895.7,26.91,False,181.37,0,실측(원자료 기반)
2023,광주광역시,남구,5,1,6053.8,0.0009,102.15,4,0.0119,SGIS실제인접,510.2,1895.7,26.91,False,217.74,0,추정(시군구 평균비중 x 국가총량)
2024,광주광역시,남구,4,5,6053.8,0.0007,121.93,5,0.01,SGIS실제인접,510.2,1895.7,26.91,False,217.74,0,추정(시군구 평균비중 x 국가총량)
2025,광주광역시,남구,7,4,6053.8,0.0012,160.37,6,0.0166,SGIS실제인접,510.2,1895.7,26.91,False,217.74,0,추정(시군구 평균비중 x 국가총량)
2016,광주광역시,동구,0,0,4870.2,0.0,,0,0.0012,SGIS실제인접,895.8,3926.7,22.81,False,208.91,0,추정(시군구 평균비중 x 국가총량)
2017,광주광역시,동구,0,0,4870.2,0.0,,0,0.0003,SGIS실제인접,895.8,3926.7,22.81,False,189.65,0,실측(원자료 기반)
2018,광주광역시,동구,0,0,4870.2,0.0,,0,0.0001,SGIS실제인접,895.8,3926.7,22.81,False,189.65,0,실측(원자료 기반)
2019,광주광역시,동구,0,0,4870.2,0.0,,0,0.0,SGIS실제인접,895.8,3926.7,22.81,False,208.91,0,실측(원자료 기반)
2020,광주광역시,동구,0,0,4870.2,0.0,,0,0.0013,SGIS실제인접,895.8,3926.7,22.81,False,208.91,0,실측(원자료 기반)
2021,광주광역시,동구,0,0,4870.2,0.0,,0,0.0003,SGIS실제인접,895.8,3926.7,22.81,False,231.62,0,실측(원자료 기반)
2022,광주광역시,동구,0,0,4870.2,0.0,,0,0.0002,centroid근접(대체),895.8,3926.7,22.81,False,172.55,0,실측(원자료 기반)
2023,광주광역시,동구,0,0,4870.2,0.0,,0,0.0009,SGIS실제인접,895.8,3926.7,22.81,False,208.91,0,추정(시군구 평균비중 x 국가총량)
2024,광주광역시,동구,0,0,4870.2,0.0,,0,0.0008,SGIS실제인접,895.8,3926.7,22.81,False,208.91,0,추정(시군구 평균비중 x 국가총량)
2025,광주광역시,동구,0,0,4870.2,0.0,,0,0.0013,SGIS실제인접,895.8,3926.7,22.81,False,208.91,0,추정(시군구 평균비중 x 국가총량)
2016,광주광역시,북구,0,0,11937.6,0.0,,0,0.0072,SGIS실제인접,1417.1,5568.1,25.45,False,209.21,0,추정(시군구 평균비중 x 국가총량)
2017,광주광역시,북구,0,0,11937.6,0.0,,0,0.0003,SGIS실제인접,1417.1,5568.1,25.45,False,197.47,0,실측(원자료 기반)
2018,광주광역시,북구,0,0,11937.6,0.0,,0,0.0001,SGIS실제인접,1417.1,5568.1,25.45,False,197.47,0,실측(원자료 기반)
2019,광주광역시,북구,0,0,11937.6,0.0,,0,0.0003,SGIS실제인접,1417.1,5568.1,25.45,False,209.21,0,실측(원자료 기반)
2020,광주광역시,북구,0,0,11937.6,0.0,,0,0.001,SGIS실제인접,1417.1,5568.1,25.45,False,209.21,0,실측(원자료 기반)
2021,광주광역시,북구,0,0,11937.6,0.0,,0,0.0023,SGIS실제인접,1417.1,5568.1,25.45,False,227.34,0,실측(원자료 기반)
2022,광주광역시,북구,0,0,11937.6,0.0,,0,0.0002,centroid근접(대체),1417.1,5568.1,25.45,False,172.74,0,실측(원자료 기반)
2023,광주광역시,북구,0,0,11937.6,0.0,,0,0.0055,SGIS실제인접,1417.1,5568.1,25.45,False,209.21,0,추정(시군구 평균비중 x 국가총량)
2024,광주광역시,북구,0,0,11937.6,0.0,,0,0.0046,SGIS실제인접,1417.1,5568.1,25.45,False,209.21,0,추정(시군구 평균비중 x 국가총량)
2025,광주광역시,북구,0,0,11937.6,0.0,,0,0.0076,SGIS실제인접,1417.1,5568.1,25.45,False,209.21,0,추정(시군구 평균비중 x 국가총량)
2016,광주광역시,서구,17,25,4748.9,0.0037,,1,0.0083,SGIS실제인접,172.2,711.1,24.22,False,217.21,0,추정(시군구 평균비중 x 국가총량)
2017,광주광역시,서구,5,17,4748.9,0.0011,,2,0.0002,SGIS실제인접,172.2,711.1,24.22,False,190.01,0,실측(원자료 기반)
2018,광주광역시,서구,2,5,4748.9,0.0004,,3,0.0,SGIS실제인접,172.2,711.1,24.22,False,190.01,0,실측(원자료 기반)
2019,광주광역시,서구,0,2,4748.9,0.0,-77.09,0,0.0,SGIS실제인접,172.2,711.1,24.22,False,217.21,0,실측(원자료 기반)
2020,광주광역시,서구,18,0,4748.9,0.0038,-80.0,1,0.0007,SGIS실제인접,172.2,711.1,24.22,False,217.21,0,실측(원자료 기반)
2021,광주광역시,서구,5,18,4748.9,0.0011,-86.11,2,0.0031,SGIS실제인접,172.2,711.1,24.22,False,236.67,0,실측(원자료 기반)
