연도,시도,시군구,log_피해밀도_본per_ha,log_인접시군_피해밀도_본per_ha,연속발생연수,집단발생여부,소나무류_면적비율(%),최근감염목과의_거리_km,데이터유형,인접시군_산정방식,임상도_기준판
2019,제주특별자치도,서귀포시,0.3242550526826211,0.4095235282356658,4,1,5.5697,343.57,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,제주특별자치도,서귀포시,0.2224232919897265,0.2212217057515111,5,1,6.3587,343.57,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,제주특별자치도,서귀포시,0.1023760666168664,0.1715133580773512,6,1,6.3587,413.11,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,제주특별자치도,서귀포시,0.1515186476389095,0.0511682865743994,7,1,6.3587,315.14,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,제주특별자치도,서귀포시,0.5059135794049701,0.7039882037378202,8,1,6.3587,343.57,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,제주특별자치도,제주시,0.855521099544204,0.6267936800099242,1,1,9.665,337.56,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,제주특별자치도,제주시,1.0376938736986927,0.5132427002815956,2,1,9.665,0.0,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,제주특별자치도,제주시,0.6130753057943867,0.4566017235555441,3,1,9.665,0.0,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,제주특별자치도,제주시,0.4095235282356658,0.3242550526826211,4,1,9.665,337.56,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,제주특별자치도,제주시,0.2212217057515111,0.2224232919897265,5,1,9.0688,337.56,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,제주특별자치도,제주시,0.1715133580773512,0.1023760666168664,6,1,9.0688,403.97,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,제주특별자치도,제주시,0.1461761101576013,0.0530667209366922,7,1,9.0688,308.28,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,제주특별자치도,제주시,0.7039882037378202,0.5059135794049701,8,1,9.0688,337.56,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,계룡시,0.0,0.0002999550089979,0,0,11.7445,194.68,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,계룡시,0.0,0.0001999800026662,0,0,11.7445,322.4,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,계룡시,0.0,0.0,0,0,11.7445,322.4,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,계룡시,0.0,9.999500033330834e-05,0,0,11.7445,194.68,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,계룡시,0.0,0.0,0,0,11.6165,194.68,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,계룡시,0.0,9.999500033330834e-05,0,0,11.6165,142.19,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,계룡시,0.0,0.0001999800026662,0,0,11.6165,165.64,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,계룡시,0.0,0.0001999800026662,0,0,11.6165,194.68,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,공주시,0.0003999200213269,0.0010993954433009,1,0,8.8673,216.73,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,공주시,0.000899595242836,9.999500033330834e-05,2,0,8.8673,340.44,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,공주시,0.0,0.0001999800026662,0,0,8.8673,340.44,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,공주시,0.0,0.0003999200213269,0,0,8.8673,216.73,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,공주시,0.0,9.999500033330834e-05,0,0,8.9848,216.73,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,공주시,9.999500033330834e-05,0.0003999200213269,1,0,8.9848,153.03,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,공주시,0.0001999800026662,0.0016985566355814,2,0,8.9848,189.02,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,공주시,0.0002999550089979,0.0007996801705643,3,0,8.9848,216.73,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,금산군,0.0001999800026662,0.0,1,0,9.1078,166.98,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,금산군,0.0,0.0,0,0,9.1078,309.18,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,금산군,9.999500033330834e-05,0.0,1,0,9.1078,309.18,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,금산군,0.0001999800026662,0.0,2,0,9.1078,166.98,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,금산군,0.0,0.0,0,0,9.4124,166.98,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,금산군,0.0,0.0,1,0,9.4124,127.52,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,금산군,0.0,0.0,0,0,9.4124,137.01,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,금산군,9.999500033330834e-05,0.0,1,0,9.4124,166.98,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,논산시,9.999500033330834e-05,0.0002999550089979,1,0,5.5141,196.75,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,논산시,9.999500033330834e-05,0.0001999800026662,2,0,5.5141,310.09,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,논산시,9.999500033330834e-05,0.0,3,0,5.5141,310.09,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,논산시,0.0,0.0001999800026662,4,0,5.5141,196.75,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,논산시,0.0,0.0,5,0,5.6573,196.75,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,논산시,0.0,0.0,0,0,5.6573,151.78,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,논산시,0.0,0.0001999800026662,0,0,5.6573,166.18,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,논산시,9.999500033330834e-05,0.0001999800026662,1,0,5.6573,196.75,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,당진시,0.0,0.0023971245997214,0,0,8.3936,273.19,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,당진시,0.0,0.000499875041651,0,0,8.3936,384.06,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,당진시,0.0,9.999500033330834e-05,0,0,8.3936,384.06,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,당진시,0.0,0.0,0,0,8.3936,273.19,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,당진시,0.0,9.999500033330834e-05,0,0,8.0689,273.19,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,당진시,0.0,0.0006997551142733,0,0,8.0689,193.34,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,당진시,0.0,0.0017983819413793,0,0,8.0689,247.47,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,당진시,0.0,0.0017983819413793,0,0,8.0689,273.19,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,보령시,0.0045894523338072,0.0029955089797984,1,0,19.1814,250.26,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,보령시,0.0001999800026662,0.0,2,0,19.1814,321.3,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,보령시,0.000499875041651,0.0002999550089979,3,0,19.1814,321.3,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,보령시,0.0038924147153438,0.0007996801705643,4,0,19.1814,250.26,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,보령시,0.0005998200719676,0.0001999800026662,5,0,18.3236,250.26,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,보령시,0.000499875041651,0.0009995003330835,6,0,18.3236,197.99,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,보령시,0.0029955089797984,0.0017983819413793,7,0,18.3236,219.25,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,보령시,0.0034938892542557,0.0022973590486834,8,0,18.3236,250.26,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,부여군,0.0002999550089979,0.0029955089797984,1,0,8.9453,224.24,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,부여군,9.999500033330834e-05,0.0002999550089979,2,0,8.9453,312.32,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,부여군,0.0,0.0002999550089979,3,0,8.9453,312.32,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,부여군,0.0,0.0013990209137073,4,0,8.9453,224.24,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,부여군,0.0,0.0001999800026662,5,0,8.5023,224.24,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,부여군,0.0,0.0006997551142733,0,0,8.5023,176.35,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,부여군,0.0002999550089979,0.004191204618468,1,0,8.5023,193.18,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,부여군,0.0001999800026662,0.0021975835434872,2,0,8.5023,224.24,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,서산시,0.0031948908965191,0.0018981972830802,1,0,15.3944,280.96,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,서산시,0.0,0.0,0,0,15.3944,370.68,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,서산시,0.0,0.0,0,0,15.3944,370.68,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,서산시,0.0,9.999500033330834e-05,0,0,15.3944,280.96,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,서산시,0.0002999550089979,0.0003999200213269,1,0,14.178,280.96,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,서산시,9.999500033330834e-05,0.000499875041651,2,0,14.178,208.25,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,서산시,0.0046889894861315,0.0023971245997214,3,0,14.178,253.31,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,서산시,0.0023971245997214,0.0014988761237358,4,0,14.178,280.96,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,서천군,0.0045894523338072,0.0392207131532812,1,0,14.8584,232.86,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,서천군,0.0,0.0045894523338072,0,0,14.8584,295.83,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,서천군,0.0003999200213269,0.0251802985302982,1,0,14.8584,295.83,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,서천군,0.0005998200719676,0.0250827803674631,2,0,14.8584,232.86,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,서천군,0.0002999550089979,0.0116320842297076,3,0,13.9428,232.86,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,서천군,0.0009995003330835,0.0061808590750811,4,0,13.9428,193.6,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,서천군,0.004987541511039,0.0126200313561022,5,1,13.9428,200.19,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,서천군,0.0033942330680155,0.0297529581493477,6,0,13.9428,232.86,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,아산시,0.0,0.0013990209137073,0,0,5.6229,242.89,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,아산시,0.0,0.0005998200719676,0,0,5.6229,375.36,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,아산시,0.0,9.999500033330834e-05,0,0,5.6229,375.36,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,아산시,0.0,0.0,0,0,5.6229,242.89,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,아산시,0.0,0.0,0,0,5.6475,242.89,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,아산시,0.0,0.0005998200719676,0,0,5.6475,162.76,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,아산시,0.0,0.0018981972830802,0,0,5.6475,218.11,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,아산시,0.0,0.0010993954433009,0,0,5.6475,242.89,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,예산군,0.000499875041651,0.0017983819413793,1,0,10.4239,249.72,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,예산군,0.0,9.999500033330834e-05,0,0,10.4239,358.7,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,예산군,9.999500033330834e-05,9.999500033330834e-05,1,0,10.4239,358.7,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,예산군,0.0,0.000499875041651,0,0,10.4239,249.72,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,예산군,0.0,9.999500033330834e-05,1,0,10.056,249.72,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,예산군,0.0,0.000499875041651,2,0,10.056,178.72,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,예산군,0.0005998200719676,0.0016985566355814,3,0,10.056,222.48,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,예산군,0.0002999550089979,0.00129915573162,4,0,10.056,249.72,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,천안시,0.0001999800026662,0.001998002662673,1,0,4.0127,226.61,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,천안시,0.0,0.0009995003330835,2,0,4.0127,377.76,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,천안시,0.0,0.0007996801705643,3,0,4.0127,377.76,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,천안시,0.0,0.0009995003330835,4,0,4.0127,226.61,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,천안시,0.0,0.0001999800026662,5,0,4.3417,226.61,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,천안시,9.999500033330834e-05,0.000499875041651,6,0,4.3417,143.1,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,천안시,0.0,9.999500033330834e-05,7,0,4.3417,203.36,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,천안시,9.999500033330834e-05,0.0014988761237358,8,0,4.3417,226.61,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,청양군,0.0068763039394321,0.001199280575482,1,0,16.7108,232.21,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,청양군,0.0,0.0001999800026662,0,0,16.7108,332.63,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,청양군,0.0007996801705643,9.999500033330834e-05,1,0,16.7108,332.63,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,청양군,0.0026963615477426,0.0007996801705643,2,0,16.7108,232.21,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,충청남도,청양군,0.0002999550089979,9.999500033330834e-05,3,0,16.2613,232.21,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,충청남도,청양군,0.0027960873020012,9.999500033330834e-05,4,0,16.2613,173.36,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,충청남도,청양군,0.0046889894861315,0.0002999550089979,5,0,16.2613,202.92,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,충청남도,청양군,0.0051865266873,0.000899595242836,6,0,16.2613,232.21,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,충청남도,태안군,0.0069756137364252,0.0031948908965191,1,0,25.4065,291.69,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,충청남도,태안군,0.0,0.0,0,0,25.4065,362.74,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,충청남도,태안군,0.0,0.0,0,0,25.4065,362.74,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,충청남도,태안군,0.0003999200213269,0.0,1,0,25.4065,291.69,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
