연도,시도,시군구,시군구코드,log_피해밀도_본per_ha,log_인접시군_피해밀도_본per_ha,연속발생연수,집단발생여부,소나무류_면적비율(%),최근감염목과의_거리_km,데이터유형,인접시군_산정방식,임상도_기준판,stnId,거리_km,겨울철_평균최저기온,여름철_평균기온,연강수량_mm,평균풍속_ms,GDD_솔수염하늘소_base11.9,GDD_북방수염하늘소_base8.3,SPI3_최저월(최심가뭄),SPI3_유효월수,연간관측일수,겨울철_자료완전성,대응자원투입예산_소나무림ha당_log,예찰진단예산_소나무림ha당_log,예산자료_사용가능여부,대응자원투입예산_원,예찰진단예산_원,소나무림면적_원자료_ha,소나무림면적_보정_flag,log_소나무림면적,면적하한미달_flag,소나무림면적_자료유효_flag,예산결측사유,집계구분_지자체대응역량,대응자원투입예산_원_산림병해충포괄,예찰진단예산_원_산림병해충포괄,대응자원투입예산_소나무림ha당_log_산림병해충포괄,예찰진단예산_소나무림ha당_log_산림병해충포괄,대응자원투입예산_원_재선충명시,예찰진단예산_원_재선충명시,대응자원투입예산_총액_재선충명시,예찰진단예산_총액_재선충명시,대응자원투입예산_소나무림ha당_log_재선충명시,예찰진단예산_소나무림ha당_log_재선충명시,대응자원투입사업_재선충명시_존재_flag,예찰사업_재선충명시_존재_flag,예찰사업명_2016비표준_flag,재선충명시_집계범위,이동통제예산_원_산림병해충포괄,이동통제예산_소나무림ha당_log_산림병해충포괄,예찰진단예산비중_산림병해충포괄,이동통제예산비중_산림병해충포괄,이동통제예산비중_광의예산대비_산림병해충포괄,활동방제법인수_확장,방제법인수_소나무림1만ha당_log,반출금지구역_지정여부,반출금지구역면적_ha,반출금지구역면적비율,법인자료_연도완전여부,법인자료_관측여부,법인자료_최신성주의플래그,반출금지구역_이력완전_flag,확장자료_250to229_source_units,예찰자료_신뢰_flag,도로소나무비율_500m,주거지소나무비율_300m,log1p_원목생산업체수,면적_0_의심_flag,도로인접소나무면적_500m_ha_복원,주거지인접소나무면적_300m_ha_복원,원목생산업체수_누적stock,당해연도_신규원목생산업체수,임상도판_후기_flag,도로소나무비율_500m_최종사용_flag,주거지소나무비율_300m_최종사용_flag,원목생산업체수_조건부핵심_flag,log면적_동시투입필수_flag,집계구분_인위적확산,국비지원액_최종_원,log_국비지원액_최종_원,산림면적당_국비지원액_최종(원per ha),log_국비지원액_최종_per_ha,log_국비지원액_직접방제_원,log_국비지원액_예찰진단_원,예찰진단_예산비중,국비비율_최종(%),국비비율_결측_flag,매칭사업수_최종,매칭사업_없음_flag,index_eligible,국가대응수준_관측포함,도로소나무비율_500m_보정전,기후자료_결측사유,관측소_원거리_도서지역_flag,관측소_대도시권_재사용_flag,"도로소나무비율_500m_TierB참고(2023고정,104포함)",도로소나무비율_500m_TierA_통합시집계_flag
2022,강원특별자치도,홍천군,51720,0.0025966258472659,0.0337248694016208,7,0,19.3813,257.3,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),212,18.4,-8.63,23.94,1707.7,1.01,1715.0,2477.3,-1.43,12.0,365,True,9.746238437488415,0.0,1,601519966.0,0.0,35199.612925457855,0,10.468790365089871,0,1,observed,단독단위_원값유지,601519966.0,0.0,9.746238437488,0.0,50000000.0,0.0,100000000.0,0.0,7.259446942875,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.0,0.0,0.0,23.0,2.019447712646,1,73930.0,2.100307186802,0,1,1,1,1,1,0.1553074432969946,0.019160481,4.276666119016055,0,5466.761878042609,674.4415146655897,71,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1553074429999999,,0,0,0.1553074429999999,0
2023,강원특별자치도,홍천군,51720,0.0064789660977091,0.0405659617466616,8,1,19.3813,263.49,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),212,18.4,-8.63,24.51,1392.4,0.9,1863.0,2663.8,-1.37,12.0,365,True,10.559583230986371,0.0,1,1356736000.0,0.0,35199.612925457855,0,10.468790365089871,0,1,observed,단독단위_원값유지,1356736000.0,0.0,10.559583230986,0.0,150000000.0,0.0,300000000.0,0.0,8.357590123528,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.0,0.0,0.0,,,1,73930.0,2.100307186802,0,0,1,1,1,1,0.1553074432641624,0.019160481,4.30406509320417,0,5466.761878042609,674.4415146655897,73,2,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1553074429999999,,0,0,0.1553074429999999,0
2016,강원특별자치도,화천군,51790,0.0,0.0730645708570051,0,0,4.8636,317.28,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),93,22.09,,,,0.88,,,,,92,False,9.775182548776195,,1,77585000.0,0.0,4410.568912950758,0,8.391758965324689,0,1,observed,단독단위_원값유지,77585000.0,0.0,9.775182548776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,2.0,1.711012504343,0,0.0,0.0,1,1,0,0,1,0,0.1105106412286545,0.026059186,1.0986122886681098,0,487.4147977448615,114.93583566840162,2,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.110510641,"기존관측소_부분연도관측(stnId=93, 2016년 관측일수=92)",0,0,0.109983043,0
2017,강원특별자치도,화천군,51790,0.0,0.016463726030665,0,0,4.8636,531.13,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),93,22.09,-7.66,24.36,1133.4,1.28,1793.2,2552.8,-2.05,12.0,365,True,9.878045521991348,0.0,1,85991000.0,0.0,4410.568912950758,0,8.391758965324689,0,1,observed,단독단위_원값유지,85991000.0,0.0,9.878045521991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.0,0.0,0.0,2.0,1.711012504343,0,0.0,0.0,1,1,0,0,1,1,0.1105106412286545,0.026059186,1.0986122886681098,0,487.4147977448615,114.93583566840162,2,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.110510641,,0,0,0.109983043,0
2018,강원특별자치도,화천군,51790,0.0,0.0139029051689914,0,0,4.8636,531.13,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),93,22.09,-10.82,25.3,1261.9,1.35,1765.7,2515.0,-1.35,12.0,365,True,8.525527623989408,8.884864656846,1,22233000.0,31848000.0,4410.568912950758,0,8.391758965324689,0,1,observed,단독단위_원값유지,22233000.0,31848000.0,8.525527623989,8.884864656846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.588894436124,0.0,0.0,3.0,2.054360066691,0,0.0,0.0,1,1,0,0,1,1,0.1105106412286545,0.026059186,1.0986122886681098,0,487.4147977448615,114.93583566840162,2,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.110510641,,0,0,0.109983043,0
2019,강원특별자치도,화천군,51790,0.0,0.0149871298082483,0,0,4.8636,317.28,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),93,22.09,-8.85,24.04,931.8,1.16,1764.0,2492.9,-1.48,12.0,365,True,8.554469663049272,8.945259496694158,1,22886000.0,33831000.0,4410.568912950758,0,8.391758965324689,0,1,observed,단독단위_원값유지,22886000.0,33831000.0,8.554469663049,8.945259496694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.59648782552,0.0,0.0,4.0,2.309473793349,0,0.0,0.0,1,1,0,1,1,1,0.1105106412286545,0.026059186,1.3862943611198906,0,487.4147977448615,114.93583566840162,3,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.110510641,,0,0,0.109983043,0
2020,강원특별자치도,화천군,51790,0.0,0.0421011760186353,0,0,7.0502,317.28,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),93,22.09,-5.43,24.13,1561.4,1.26,1617.9,2323.6,-1.56,12.0,366,True,8.34918501484861,8.590491961195886,1,27017000.0,34392000.0,6393.444566121614,0,8.763028457864314,0,1,observed,단독단위_원값유지,27017000.0,34392000.0,8.349185014849,8.590491961196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.560048201404,0.0,0.0,4.0,1.981884989466,0,0.0,0.0,1,1,0,1,1,1,0.10998304278876,0.026059186,1.3862943611198906,0,703.1704886338698,166.60796112925246,3,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.109983043,,0,0,0.109983043,0
2021,강원특별자치도,화천군,51790,0.0,0.0176434351725952,0,0,7.0502,198.21,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),93,22.09,-9.17,24.2,1065.2,1.19,1741.8,2485.3,-1.77,12.0,365,True,7.888068710704415,8.756727723707575,1,17034000.0,40613000.0,6393.444566121614,0,8.763028457864314,0,1,observed,단독단위_원값유지,17034000.0,40613000.0,7.888068710704,8.756727723708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.70451194338,0.0,0.0,7.0,2.480623709501,0,0.0,0.0,1,1,0,1,1,1,0.10998304278876,0.026059186,1.3862943611198906,0,703.1704886338698,166.60796112925246,3,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.109983043,,0,0,0.109983043,0
2022,강원특별자치도,화천군,51790,0.0,0.0333380596105103,0,0,7.0502,308.98,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),93,22.09,-9.83,24.14,1590.8,1.2,1709.0,2454.4,-1.57,12.0,365,True,8.567585186411616,8.615979534904248,1,33613000.0,35280000.0,6393.444566121614,0,8.763028457864314,0,1,observed,단독단위_원값유지,33613000.0,35280000.0,8.567585186412,8.615979534904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.512098471543,0.0,0.0,6.0,2.340325146313,1,11558.0,1.807789194145,0,1,1,1,1,1,0.10998304278876,0.026059186,1.3862943611198906,0,703.1704886338698,166.60796112925246,3,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.109983043,,0,0,0.109983043,0
2023,강원특별자치도,화천군,51790,0.0,0.055623903747997,0,0,7.0502,317.28,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),93,22.09,-9.78,24.85,1366.8,1.13,1859.8,2642.4,-0.86,12.0,365,True,9.48312499625839,8.679576397608685,1,83979000.0,37597000.0,6393.444566121614,0,8.763028457864314,0,1,observed,단독단위_원값유지,83979000.0,37597000.0,9.483124996258,8.679576397609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,0.309246890834,0.0,0.0,,,1,13612.0,2.129055763169,0,0,1,1,1,1,0.109983042851071,0.026059186,1.3862943611198906,0,703.1704886338698,166.60796112925246,3,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.109983043,,0,0,0.109983043,0
2016,강원특별자치도,횡성군,51730,0.0025966258472659,0.0557184887563437,1,0,19.5548,239.4,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),114,22.29,-4.26,25.47,874.6,1.07,2064.8,2890.4,-2.01,11.0,366,True,9.229292906377122,,1,198697000.0,0.0,19498.57822394212,0,9.878096830300947,0,1,observed,단독단위_원값유지,198697000.0,0.0,9.229292906377,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,4.0,1.115610865551,1,16062.0,0.82375236879,1,1,0,0,1,0,0.17986174541798539,0.031893415,3.58351893845611,0,3507.0483043772306,621.8762472061491,35,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1798617449999999,,0,0,0.1732240469999999,0
2017,강원특별자치도,횡성군,51730,9.999500033330834e-05,0.0037927982386962,2,0,19.5548,472.27,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),114,22.29,-5.08,24.03,1063.6,1.0,1784.4,2561.2,-2.28,12.0,365,True,8.257917271260158,9.60347529230354,1,75207000.0,288875000.0,19498.57822394212,0,9.878096830300947,0,1,observed,단독단위_원값유지,75207000.0,288875000.0,8.25791727126,9.603475292304,32604000.0,0.0,108680000.0,0.0,7.422446571656,0.0,1.0,0.0,0,시군구직접_지방비,42750000,7.693238926154,0.710059680654,0.105080229677,0.362420203973,4.0,1.115610865551,1,18632.0,0.955556850659,1,1,0,0,1,1,0.17841786007468124,0.031893415,3.688879454113936,0,3478.8945997583546,621.8762472061491,39,4,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.17841786,,0,0,0.1732240469999999,0
2018,강원특별자치도,횡성군,51730,0.0,0.00329456694943,3,0,19.5548,472.27,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),114,22.29,-6.95,25.88,1229.2,1.06,1895.6,2677.0,-0.88,12.0,365,True,8.990715704696104,8.09184156642799,1,156519000.0,63696000.0,19498.57822394212,0,9.878096830300947,0,1,observed,단독단위_원값유지,156519000.0,63696000.0,8.990715704696,8.091841566428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,36990000,7.548588325691,0.247646818685,0.143815244649,0.191153899819,5.0,1.270964743833,1,20680.0,1.06059014983,1,1,0,0,1,1,0.17359238372069344,0.031893415,3.713572066704308,0,3384.8046785045985,621.8762472061491,40,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1735923839999999,,0,0,0.1732240469999999,0
2019,강원특별자치도,횡성군,51730,0.0001999800026662,0.0092570212626767,4,0,19.5548,239.4,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),114,22.29,-5.28,24.52,771.9,1.0,1875.1,2648.7,-2.14,12.0,365,True,8.663832037422946,8.1522265848294,1,112871000.0,67662000.0,19498.57822394212,0,9.878096830300947,0,1,observed,단독단위_원값유지,112871000.0,67662000.0,8.663832037423,8.152226584829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,40460000,7.638209365664,0.306172593702,0.183082722077,0.263873580685,5.0,1.270964743833,1,22397.0,1.148647852308,1,1,0,1,1,1,0.17359238372069344,0.031893415,3.80666248977032,0,3384.8046785045985,621.8762472061491,44,4,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1735923839999999,,0,0,0.1732240469999999,0
2020,강원특별자치도,횡성군,51730,0.0003999200213269,0.0150856374180408,5,0,19.222,239.4,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),114,22.29,-2.56,24.63,1317.0,1.06,1753.8,2526.0,-2.25,12.0,366,True,8.966089393392126,8.185784186833574,1,150112303.0,68781000.0,19166.754866355743,0,9.860932539829651,0,1,observed,단독단위_원값유지,150112303.0,68781000.0,8.966089393392,8.185784186834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,41472000,7.680058573435,0.264171144187,0.159283896595,0.216468673845,6.0,1.41837918806,1,22397.0,1.168533753166,1,1,0,1,1,1,0.1732247451285716,0.031893415,3.80666248977032,0,3320.1562242019827,611.2932671559532,44,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.173224745,,0,0,0.1732240469999999,0
2021,강원특별자치도,횡성군,51730,0.0006997551142733,0.0197045832743354,6,0,19.222,120.52,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),114,22.29,-5.73,24.55,1113.0,1.04,1837.9,2646.0,-1.61,12.0,365,True,8.789288586059202,8.409427127468955,1,125783000.0,86024000.0,19166.754866355743,0,9.860932539829651,0,1,observed,단독단위_원값유지,125783000.0,86024000.0,8.789288586059,8.409427127469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,45220000,7.766541250885,0.334688573574,0.175934823968,0.26443980515,8.0,1.643625564878,1,29049.0,1.515593025661,1,1,0,1,1,1,0.17322474512857158,0.031893415,3.828641396489095,0,3320.1562242019827,611.2932671559532,45,1,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.173224745,,0,0,0.1732240469999999,0
2022,강원특별자치도,횡성군,51730,0.0026963615477426,0.0417175933518685,7,0,19.222,231.98,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),114,22.29,-5.96,24.73,1394.0,1.06,1856.5,2656.6,-1.41,12.0,365,True,8.413961064327154,8.463459379905652,1,86415000.0,90801000.0,19166.754866355743,0,9.860932539829651,0,1,observed,단독단위_원값유지,86415000.0,90801000.0,8.413961064327,8.463459379906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,57233000,8.002043507099,0.387295317958,0.244117057441,0.398425317443,11.0,1.907926982114,1,33026.0,1.723087723002,0,1,1,1,1,1,0.17322404679164585,0.031893415,3.871201010907891,0,3320.142845807086,611.2932671559532,47,2,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1732240469999999,,0,0,0.1732240469999999,0
2023,강원특별자치도,횡성군,51730,0.001998002662673,0.0423887664917866,8,0,19.222,239.4,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),114,22.29,-6.27,25.23,1391.7,0.99,2006.9,2839.2,-2.05,12.0,365,True,8.790519920901277,8.306302221112004,1,125938000.0,77593000.0,19166.754866355743,0,9.860932539829651,0,1,observed,단독단위_원값유지,125938000.0,77593000.0,8.790519920901,8.306302221112,20000000.0,0.0,40000000.0,0.0,6.951268170519,0.0,1.0,0.0,0,시군구직접_지방비,58254000,8.019719744044,0.296399717325,0.222526118762,0.316267807505,,,1,36840.0,1.922078111651,0,0,1,1,1,1,0.17322404682322046,0.031893415,3.8918202981106265,0,3320.142845807086,611.2932671559532,48,1,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1732240469999999,,0,0,0.1732240469999999,0
2016,경기도,가평군,41820,0.0135083500247922,0.1587970117469975,1,1,17.2147,296.06,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),101,26.75,-7.04,25.08,1333.8,1.33,1978.4,2774.0,-1.5,11.0,366,True,9.946282660054166,,1,301862435.0,0.0,14461.528634104574,0,9.57924720479372,0,1,observed,단독단위_원값유지,301862435.0,0.0,9.946282660054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,3.0,1.123132364367,1,39935.96,2.761531025553,1,1,0,0,1,0,0.1676593284023275,0.0816033449999999,3.1780538303479458,0,2424.610172646731,1180.1091103562142,23,2,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.167659328,,0,0,0.162347935,0
2017,경기도,가평군,41820,0.006379606964039,0.0395091330947124,2,1,17.2147,492.38,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),101,26.75,-6.74,24.64,1217.2,1.35,1843.2,2610.6,-1.87,12.0,365,True,9.331028140512949,8.708981124555171,1,163151000.0,87580000.0,14461.528634104574,0,9.57924720479372,0,1,observed,단독단위_원값유지,163151000.0,87580000.0,9.331028140513,8.708981124555,99757000.0,0.0,332522000.0,0.0,8.839145538968,0.0,1.0,0.0,0,시군구직접_지방비,28500000,7.586674733807,0.313647123708,0.10206603135,0.148707807421,3.0,1.123132364367,1,51548.98,3.56455954998,1,1,0,0,1,1,0.16214567620904796,0.0816033449999999,3.1780538303479458,0,2344.8743363702424,1180.1091103562142,23,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1621456759999999,,0,0,0.162347935,0
2018,경기도,가평군,41820,0.0009995003330835,0.0285874568519125,3,1,17.2147,492.38,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),101,26.75,-9.62,25.72,1401.5,1.48,1845.2,2607.6,-1.16,12.0,365,True,8.944797216218344,8.30492186061613,1,110875000.0,58464000.0,14461.528634104574,0,9.57924720479372,0,1,observed,단독단위_원값유지,110875000.0,58464000.0,8.944797216218,8.304921860616,49402000.0,0.0,182824000.0,0.0,8.13654695118,0.0,1.0,0.0,0,시군구직접_지방비,36990000,7.8473018404,0.283353285287,0.179276786104,0.250160619484,4.0,1.326002629973,1,62328.61,4.30996000333,1,1,0,0,1,1,0.16293401787896136,0.0816033449999999,3.1780538303479458,0,2356.2749667767102,1180.1091103562142,23,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.162934018,,0,0,0.162347935,0
2019,경기도,가평군,41820,0.0016985566355814,0.0358496528936972,4,1,17.2147,296.06,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),101,26.75,-7.9,24.65,923.2,1.33,1885.8,2633.1,-1.62,12.0,365,True,10.97793271501608,8.045621351871077,1,846959000.0,45107000.0,14461.528634104574,0,9.57924720479372,0,1,observed,단독단위_원값유지,846959000.0,45107000.0,10.977932715016,8.045621351871,795456000.0,0.0,1046580000.0,0.0,10.915197068303,0.0,1.0,0.0,0,시군구직접_지방비,40459000,7.936909841601,0.048370821158,0.043386504383,0.045591818061,4.0,1.326002629973,1,68950.7,4.76787079323,1,1,0,1,1,1,0.16293128999463505,0.0816033449999999,3.258096538021482,0,2356.2355157265965,1180.1091103562142,25,2,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.16293129,,0,0,0.162347935,0
2020,경기도,가평군,41820,0.009058844488346,0.0836055838547969,5,1,16.5608,296.06,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),101,26.75,-4.18,24.71,1550.9,1.38,1737.8,2484.8,-1.4,12.0,366,True,11.169340766777813,8.100728706930628,1,986676230.0,45853000.0,13912.26135818054,0,9.54052584238587,0,1,observed,단독단위_원값유지,986676230.0,45853000.0,11.169340766778,8.100728706931,916289230.0,0.0,1426229230.0,0.0,11.095331966837,0.0,1.0,0.0,0,시군구직접_지방비,41473000,8.00036272588,0.042693579882,0.038615376059,0.040337529602,4.0,1.354587372095,1,73771.44,5.30262033617,1,1,0,1,1,1,0.1623398855728842,0.0816033449999999,3.258096538021482,0,2258.5149228892337,1135.2870633417751,25,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1623398859999999,,0,0,0.162347935,0
2021,경기도,가평군,41820,0.0029955089797984,0.0444952398865512,6,1,16.5608,181.1,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),101,26.75,-7.9,24.82,1045.9,1.39,1874.5,2668.1,-2.05,12.0,365,True,10.756974467618424,8.35128261633662,1,653255586.0,58913000.0,13912.26135818054,0,9.54052584238587,0,1,observed,단독단위_원값유지,653255586.0,58913000.0,10.756974467618,8.351282616337,551464586.0,0.0,929321000.0,0.0,10.587587565772,0.0,1.0,0.0,0,시군구직접_지방비,42020000,8.013461442856,0.078114414741,0.055715507739,0.060436466987,4.0,1.354587372095,1,74573.94,5.360303266309,1,1,0,1,1,1,0.1623398855728842,0.0816033449999999,3.258096538021482,0,2258.5149228892337,1135.2870633417751,25,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.1623398859999999,,0,0,0.162347935,0
2022,경기도,가평군,41820,0.0051865266873,0.0763126828491635,7,1,16.5608,283.83,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),101,26.75,-8.68,24.82,1728.4,1.38,1851.8,2637.1,-1.63,12.0,365,True,10.749958023629292,8.134026945968447,1,648688000.0,47406000.0,13912.26135818054,0,9.54052584238587,0,1,observed,단독단위_원값유지,648688000.0,47406000.0,10.749958023629,8.134026945968,521749000.0,0.0,909335000.0,0.0,10.532198009215,0.0,1.0,0.0,0,시군구직접_지방비,43800000,8.054936114064,0.064071339949,0.059197668855,0.063250193505,5.0,1.524740663112,1,76207.44,5.477717679246,0,1,1,1,1,1,0.1623479346556028,0.0816033449999999,3.258096538021482,0,2258.626902680906,1135.2870633417751,25,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.162347935,,0,0,0.162347935,0
2023,경기도,가평군,41820,0.0102473164515495,0.1222176327242492,8,1,16.5608,296.06,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),101,26.75,-8.44,24.83,1389.8,1.45,1880.6,2675.6,-0.81,12.0,365,True,12.34815758086772,9.283757691712276,1,3207248000.0,149707000.0,13912.26135818054,0,9.54052584238587,0,1,observed,단독단위_원값유지,3207248000.0,149707000.0,12.348157580868,9.283757691712,2105510000.0,0.0,3311226000.0,0.0,11.927304320162,0.0,1.0,0.0,0,시군구직접_지방비,45618000,8.095592017625,0.043998174323,0.013406912945,0.014023940734,,,1,77792.44,5.591645958711,0,0,1,1,1,1,0.16234793462871222,0.0816033449999999,3.4339872044851463,0,2258.626902680906,1135.2870633417751,30,5,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.162347935,,0,0,0.162347935,0
2016,경기도,고양시,41280,0.0,0.0003999200213269,0,0,1.4885,315.36,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),99,23.08,-7.92,23.98,1163.9,1.55,1832.4,2623.2,-1.02,11.0,366,True,13.485057032191516,,1,284925000.0,0.0,396.5019285964456,0,5.982680905114639,1,1,city_headquarters_from_unmatched_budget,통합시_시본청예산,284925000.0,0.0,13.485057032192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,시군구직접_지방비,0,0.0,,,,0.0,0.0,0,0.0,0.0,1,1,0,0,3,0,0.12296126192845193,0.1466982201008593,1.3862943611198906,0,51.13817753842923,58.166127191656585,3,1,0,1,0,1,1,통합시_일반구합산,,,,,,,,,,,,,0,0.1289733387160317,,0,0,0.1665561812736436,1
2017,경기도,고양시,41280,0.0,9.999500033330834e-05,0,0,1.4885,469.1,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),99,23.08,-8.18,23.32,947.8,1.43,1644.0,2382.3,-2.27,12.0,365,True,13.42227214461697,12.5629517521484,1,267586000.0,113309000.0,396.5019285964456,0,5.982680905114639,1,1,city_headquarters_from_unmatched_budget,통합시_시본청예산,267586000.0,113309000.0,13.422272144617,12.562951752148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,,,,0.0,0.0,0,0.0,0.0,1,1,0,0,3,1,0.12296126192845022,0.1466982201008593,1.3862943611198906,0,51.13817753842923,58.166127191656585,3,0,0,1,0,1,1,통합시_일반구합산,,,,,,,,,,,,,0,0.1289733387160317,,0,0,0.1665561812736436,1
2018,경기도,고양시,41280,0.0,0.0001999800026662,0,0,1.4885,469.1,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),99,23.08,-11.46,24.29,1009.5,1.49,1659.2,2390.8,-1.73,12.0,365,True,13.424112845089676,11.581495648322282,1,268079000.0,42464000.0,396.5019285964456,0,5.982680905114639,1,1,city_headquarters_from_unmatched_budget,통합시_시본청예산,268079000.0,42464000.0,13.42411284509,11.581495648322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,시군구직접_지방비,0,0.0,,,,0.0,0.0,0,0.0,0.0,1,1,0,0,3,1,0.12296126192845193,0.1466982201008593,1.3862943611198906,0,51.13817753842923,58.166127191656585,3,0,0,1,0,1,1,통합시_일반구합산,,,,,,,,,,,,,0,0.1289733387160317,,0,0,0.1665561812736436,1
